2025-11-26 21:18:49,768 - INFO - loaded macs {'mac': '04:17:b6:7f:b0:c2', 'plug_mac': '30:de:4b:4d:2c:f7', 'pi_mac': 'd8:3a:dd:17:23:ef'}
2025-11-26 21:18:51,219 - INFO - experiment config {'modes': ['active', 'active_attack'], 'device_label': 'eufyb0c2', 'attacks': ['syn_flood', 'icmp_flood', 'port_scan', 'os_fingerprint'], 'tapo_email': 'iotlabucl@gmail.com', 'tapo_password': 'IoTlabUCL', 'pi_user': 'yuanyuan', 'device_folder': 'eufyb0c2', 'pcap_dir': '/data/disk1/powerguard/new', 'interval': 1, 'settle_time': 60, 'duration': 2400, 'log_path': 'logs/eufyb0c2.log', 'mac_address': '04:17:b6:7f:b0:c2', 'plug_mac': '30:de:4b:4d:2c:f7', 'pi_mac': 'd8:3a:dd:17:23:ef', 'plug_ip': '192.168.40.132', 'pi_ip': '10.10.0.197', 'device_ip': '10.10.0.231'}
2025-11-26 21:18:51,220 - INFO - starting active monitoring
2025-11-26 21:18:55,438 - INFO - [START] Power logging: eufyb0c2/active
2025-11-26 21:18:55,469 - INFO - 2025-11-26T21:18:55.468947 | 0 mW | under_attack=0
2025-11-26 21:19:35,820 - INFO - 2025-11-26T21:19:35.820391 | 0 mW | under_attack=0
2025-11-26 21:19:36,854 - INFO - 2025-11-26T21:19:36.854673 | 0 mW | under_attack=0
2025-11-26 21:19:37,885 - INFO - 2025-11-26T21:19:37.885200 | 0 mW | under_attack=0
2025-11-26 21:19:38,916 - INFO - 2025-11-26T21:19:38.916141 | 0 mW | under_attack=0
2025-11-26 21:19:39,961 - INFO - 2025-11-26T21:19:39.961347 | 0 mW | under_attack=0
2025-11-26 21:19:41,004 - INFO - 2025-11-26T21:19:41.004542 | 0 mW | under_attack=0
2025-11-26 21:19:42,034 - INFO - 2025-11-26T21:19:42.034102 | 0 mW | under_attack=0
2025-11-26 21:19:43,082 - INFO - 2025-11-26T21:19:43.081912 | 0 mW | under_attack=0
2025-11-26 21:19:44,110 - INFO - 2025-11-26T21:19:44.110849 | 0 mW | under_attack=0
2025-11-26 21:19:45,140 - INFO - 2025-11-26T21:19:45.140084 | 0 mW | under_attack=0
2025-11-26 21:19:46,171 - INFO - 2025-11-26T21:19:46.171647 | 0 mW | under_attack=0
2025-11-26 21:19:47,201 - INFO - 2025-11-26T21:19:47.201588 | 0 mW | under_attack=0
2025-11-26 21:19:48,230 - INFO - 2025-11-26T21:19:48.230055 | 0 mW | under_attack=0
2025-11-26 21:19:49,260 - INFO - 2025-11-26T21:19:49.260442 | 0 mW | under_attack=0
2025-11-26 21:19:50,290 - INFO - 2025-11-26T21:19:50.290484 | 0 mW | under_attack=0
2025-11-26 21:19:51,319 - INFO - 2025-11-26T21:19:51.319750 | 0 mW | under_attack=0
2025-11-26 21:19:52,370 - INFO - 2025-11-26T21:19:52.370269 | 0 mW | under_attack=0
2025-11-26 21:19:53,399 - INFO - 2025-11-26T21:19:53.399700 | 0 mW | under_attack=0
2025-11-26 21:19:54,444 - INFO - 2025-11-26T21:19:54.444215 | 0 mW | under_attack=0
2025-11-26 21:19:55,473 - INFO - 2025-11-26T21:19:55.473537 | 0 mW | under_attack=0
2025-11-26 21:19:56,504 - INFO - 2025-11-26T21:19:56.503888 | 0 mW | under_attack=0
2025-11-26 21:19:57,539 - INFO - 2025-11-26T21:19:57.539221 | 0 mW | under_attack=0
2025-11-26 21:19:58,578 - INFO - 2025-11-26T21:19:58.578559 | 0 mW | under_attack=0
2025-11-26 21:19:59,608 - INFO - 2025-11-26T21:19:59.608707 | 0 mW | under_attack=0
2025-11-26 21:20:00,638 - INFO - 2025-11-26T21:20:00.637888 | 0 mW | under_attack=0
2025-11-26 21:20:01,688 - INFO - 2025-11-26T21:20:01.688636 | 0 mW | under_attack=0
2025-11-26 21:20:02,728 - INFO - 2025-11-26T21:20:02.728384 | 0 mW | under_attack=0
2025-11-26 21:20:03,770 - INFO - 2025-11-26T21:20:03.770265 | 0 mW | under_attack=0
2025-11-26 21:20:04,800 - INFO - 2025-11-26T21:20:04.800019 | 0 mW | under_attack=0
2025-11-26 21:20:05,829 - INFO - 2025-11-26T21:20:05.829687 | 0 mW | under_attack=0
2025-11-26 21:20:06,862 - INFO - 2025-11-26T21:20:06.862180 | 0 mW | under_attack=0
2025-11-26 21:20:07,891 - INFO - 2025-11-26T21:20:07.891410 | 0 mW | under_attack=0
2025-11-26 21:20:08,920 - INFO - 2025-11-26T21:20:08.920794 | 0 mW | under_attack=0
2025-11-26 21:20:09,959 - INFO - 2025-11-26T21:20:09.959863 | 0 mW | under_attack=0
2025-11-26 21:20:11,008 - INFO - 2025-11-26T21:20:11.008557 | 0 mW | under_attack=0
2025-11-26 21:20:12,038 - INFO - 2025-11-26T21:20:12.038264 | 0 mW | under_attack=0
2025-11-26 21:20:13,082 - INFO - 2025-11-26T21:20:13.082563 | 0 mW | under_attack=0
2025-11-26 21:20:14,112 - INFO - 2025-11-26T21:20:14.112404 | 0 mW | under_attack=0
2025-11-26 21:20:15,144 - INFO - 2025-11-26T21:20:15.144446 | 0 mW | under_attack=0
2025-11-26 21:20:16,184 - INFO - 2025-11-26T21:20:16.184074 | 0 mW | under_attack=0
2025-11-26 21:20:17,213 - INFO - 2025-11-26T21:20:17.213381 | 0 mW | under_attack=0
2025-11-26 21:20:18,243 - INFO - 2025-11-26T21:20:18.243729 | 0 mW | under_attack=0
2025-11-26 21:20:19,301 - INFO - 2025-11-26T21:20:19.301559 | 0 mW | under_attack=0
2025-11-26 21:20:20,337 - INFO - 2025-11-26T21:20:20.337276 | 0 mW | under_attack=0
2025-11-26 21:20:21,378 - INFO - 2025-11-26T21:20:21.378268 | 0 mW | under_attack=0
2025-11-26 21:20:22,409 - INFO - 2025-11-26T21:20:22.408910 | 0 mW | under_attack=0
2025-11-26 21:20:23,438 - INFO - 2025-11-26T21:20:23.438467 | 0 mW | under_attack=0
2025-11-26 21:20:24,469 - INFO - 2025-11-26T21:20:24.469389 | 0 mW | under_attack=0
2025-11-26 21:20:25,500 - INFO - 2025-11-26T21:20:25.500526 | 0 mW | under_attack=0
2025-11-26 21:20:26,531 - INFO - 2025-11-26T21:20:26.531277 | 0 mW | under_attack=0
2025-11-26 21:20:27,561 - INFO - 2025-11-26T21:20:27.560941 | 0 mW | under_attack=0
2025-11-26 21:20:28,596 - INFO - 2025-11-26T21:20:28.596280 | 0 mW | under_attack=0
2025-11-26 21:20:29,658 - INFO - 2025-11-26T21:20:29.658445 | 0 mW | under_attack=0
2025-11-26 21:20:30,698 - INFO - 2025-11-26T21:20:30.698216 | 0 mW | under_attack=0
2025-11-26 21:20:31,727 - INFO - 2025-11-26T21:20:31.727329 | 0 mW | under_attack=0
2025-11-26 21:20:32,800 - INFO - 2025-11-26T21:20:32.800615 | 0 mW | under_attack=0
2025-11-26 21:20:33,840 - INFO - 2025-11-26T21:20:33.840740 | 0 mW | under_attack=0
2025-11-26 21:20:34,869 - INFO - 2025-11-26T21:20:34.869575 | 0 mW | under_attack=0
2025-11-26 21:20:35,920 - INFO - 2025-11-26T21:20:35.920037 | 0 mW | under_attack=0
2025-11-26 21:20:36,948 - INFO - 2025-11-26T21:20:36.948654 | 0 mW | under_attack=0
2025-11-26 21:20:37,977 - INFO - 2025-11-26T21:20:37.977867 | 0 mW | under_attack=0
2025-11-26 21:20:39,010 - INFO - 2025-11-26T21:20:39.010085 | 0 mW | under_attack=0
2025-11-26 21:20:40,060 - INFO - 2025-11-26T21:20:40.059946 | 0 mW | under_attack=0
2025-11-26 21:20:41,090 - INFO - 2025-11-26T21:20:41.090204 | 0 mW | under_attack=0
2025-11-26 21:20:42,119 - INFO - 2025-11-26T21:20:42.119490 | 0 mW | under_attack=0
2025-11-26 21:20:43,160 - INFO - 2025-11-26T21:20:43.160729 | 0 mW | under_attack=0
2025-11-26 21:20:44,190 - INFO - 2025-11-26T21:20:44.190153 | 0 mW | under_attack=0
2025-11-26 21:20:45,234 - INFO - 2025-11-26T21:20:45.234800 | 0 mW | under_attack=0
2025-11-26 21:20:46,286 - INFO - 2025-11-26T21:20:46.286724 | 0 mW | under_attack=0
2025-11-26 21:20:47,316 - INFO - 2025-11-26T21:20:47.316608 | 0 mW | under_attack=0
2025-11-26 21:20:48,347 - INFO - 2025-11-26T21:20:48.347561 | 0 mW | under_attack=0
2025-11-26 21:20:49,376 - INFO - 2025-11-26T21:20:49.376640 | 0 mW | under_attack=0
2025-11-26 21:20:50,430 - INFO - 2025-11-26T21:20:50.430759 | 0 mW | under_attack=0
2025-11-26 21:20:51,459 - INFO - 2025-11-26T21:20:51.459838 | 0 mW | under_attack=0
2025-11-26 21:20:52,507 - INFO - 2025-11-26T21:20:52.507345 | 0 mW | under_attack=0
2025-11-26 21:20:53,538 - INFO - 2025-11-26T21:20:53.538000 | 0 mW | under_attack=0
2025-11-26 21:20:54,567 - INFO - 2025-11-26T21:20:54.567350 | 0 mW | under_attack=0
2025-11-26 21:20:55,599 - INFO - 2025-11-26T21:20:55.599293 | 0 mW | under_attack=0
2025-11-26 21:20:56,628 - INFO - 2025-11-26T21:20:56.628402 | 0 mW | under_attack=0
2025-11-26 21:20:57,657 - INFO - 2025-11-26T21:20:57.657569 | 0 mW | under_attack=0
2025-11-26 21:20:58,687 - INFO - 2025-11-26T21:20:58.686918 | 0 mW | under_attack=0
2025-11-26 21:20:59,725 - INFO - 2025-11-26T21:20:59.725286 | 0 mW | under_attack=0
2025-11-26 21:21:00,756 - INFO - 2025-11-26T21:21:00.756209 | 0 mW | under_attack=0
2025-11-26 21:21:01,798 - INFO - 2025-11-26T21:21:01.798786 | 0 mW | under_attack=0
2025-11-26 21:21:02,848 - INFO - 2025-11-26T21:21:02.847913 | 0 mW | under_attack=0
2025-11-26 21:21:03,876 - INFO - 2025-11-26T21:21:03.876478 | 0 mW | under_attack=0
2025-11-26 21:21:04,904 - INFO - 2025-11-26T21:21:04.904677 | 0 mW | under_attack=0
2025-11-26 21:21:05,934 - INFO - 2025-11-26T21:21:05.934260 | 0 mW | under_attack=0
2025-11-26 21:21:06,965 - INFO - 2025-11-26T21:21:06.965617 | 0 mW | under_attack=0
2025-11-26 21:21:07,996 - INFO - 2025-11-26T21:21:07.995905 | 0 mW | under_attack=0
2025-11-26 21:21:09,037 - INFO - 2025-11-26T21:21:09.037007 | 0 mW | under_attack=0
2025-11-26 21:21:10,069 - INFO - 2025-11-26T21:21:10.069361 | 0 mW | under_attack=0
2025-11-26 21:21:11,116 - INFO - 2025-11-26T21:21:11.115891 | 0 mW | under_attack=0
2025-11-26 21:21:12,146 - INFO - 2025-11-26T21:21:12.146374 | 0 mW | under_attack=0
2025-11-26 21:21:13,196 - INFO - 2025-11-26T21:21:13.195997 | 0 mW | under_attack=0
2025-11-26 21:21:14,224 - INFO - 2025-11-26T21:21:14.224819 | 0 mW | under_attack=0
2025-11-26 21:21:15,266 - INFO - 2025-11-26T21:21:15.266576 | 0 mW | under_attack=0
2025-11-26 21:21:16,320 - INFO - 2025-11-26T21:21:16.320497 | 0 mW | under_attack=0
2025-11-26 21:21:17,362 - INFO - 2025-11-26T21:21:17.362178 | 0 mW | under_attack=0
2025-11-26 21:21:18,391 - INFO - 2025-11-26T21:21:18.391573 | 0 mW | under_attack=0
2025-11-26 21:21:19,439 - INFO - 2025-11-26T21:21:19.439578 | 0 mW | under_attack=0
2025-11-26 21:21:20,469 - INFO - 2025-11-26T21:21:20.469055 | 0 mW | under_attack=0
2025-11-26 21:21:21,499 - INFO - 2025-11-26T21:21:21.499481 | 0 mW | under_attack=0
2025-11-26 21:21:22,558 - INFO - 2025-11-26T21:21:22.558526 | 0 mW | under_attack=0
2025-11-26 21:21:23,587 - INFO - 2025-11-26T21:21:23.587676 | 0 mW | under_attack=0
2025-11-26 21:21:24,630 - INFO - 2025-11-26T21:21:24.630747 | 0 mW | under_attack=0
2025-11-26 21:21:25,660 - INFO - 2025-11-26T21:21:25.660036 | 0 mW | under_attack=0
2025-11-26 21:21:26,707 - INFO - 2025-11-26T21:21:26.707842 | 0 mW | under_attack=0
2025-11-26 21:21:27,737 - INFO - 2025-11-26T21:21:27.737290 | 0 mW | under_attack=0
2025-11-26 21:21:28,801 - INFO - 2025-11-26T21:21:28.801344 | 0 mW | under_attack=0
2025-11-26 21:21:29,831 - INFO - 2025-11-26T21:21:29.831673 | 0 mW | under_attack=0
2025-11-26 21:21:30,861 - INFO - 2025-11-26T21:21:30.861106 | 0 mW | under_attack=0
2025-11-26 21:21:31,903 - INFO - 2025-11-26T21:21:31.903270 | 0 mW | under_attack=0
2025-11-26 21:21:32,934 - INFO - 2025-11-26T21:21:32.934785 | 0 mW | under_attack=0
2025-11-26 21:21:33,977 - INFO - 2025-11-26T21:21:33.977202 | 0 mW | under_attack=0
2025-11-26 21:21:35,009 - INFO - 2025-11-26T21:21:35.009724 | 0 mW | under_attack=0
2025-11-26 21:21:36,038 - INFO - 2025-11-26T21:21:36.038647 | 0 mW | under_attack=0
2025-11-26 21:21:37,073 - INFO - 2025-11-26T21:21:37.073146 | 0 mW | under_attack=0
2025-11-26 21:21:38,102 - INFO - 2025-11-26T21:21:38.102386 | 0 mW | under_attack=0
2025-11-26 21:21:39,132 - INFO - 2025-11-26T21:21:39.132539 | 0 mW | under_attack=0
2025-11-26 21:21:40,168 - INFO - 2025-11-26T21:21:40.168313 | 0 mW | under_attack=0
2025-11-26 21:21:41,198 - INFO - 2025-11-26T21:21:41.198148 | 0 mW | under_attack=0
2025-11-26 21:21:42,227 - INFO - 2025-11-26T21:21:42.227649 | 0 mW | under_attack=0
2025-11-26 21:21:43,269 - INFO - 2025-11-26T21:21:43.269494 | 0 mW | under_attack=0
2025-11-26 21:21:44,298 - INFO - 2025-11-26T21:21:44.298837 | 0 mW | under_attack=0
2025-11-26 21:21:45,344 - INFO - 2025-11-26T21:21:45.344534 | 0 mW | under_attack=0
2025-11-26 21:21:46,376 - INFO - 2025-11-26T21:21:46.376247 | 0 mW | under_attack=0
2025-11-26 21:21:47,405 - INFO - 2025-11-26T21:21:47.405352 | 0 mW | under_attack=0
2025-11-26 21:21:48,437 - INFO - 2025-11-26T21:21:48.437680 | 0 mW | under_attack=0
2025-11-26 21:21:49,477 - INFO - 2025-11-26T21:21:49.477594 | 0 mW | under_attack=0
2025-11-26 21:21:50,509 - INFO - 2025-11-26T21:21:50.509082 | 0 mW | under_attack=0
2025-11-26 21:21:51,540 - INFO - 2025-11-26T21:21:51.540847 | 0 mW | under_attack=0
2025-11-26 21:21:52,595 - INFO - 2025-11-26T21:21:52.595138 | 0 mW | under_attack=0
2025-11-26 21:21:53,640 - INFO - 2025-11-26T21:21:53.640237 | 0 mW | under_attack=0
2025-11-26 21:21:54,688 - INFO - 2025-11-26T21:21:54.688827 | 0 mW | under_attack=0
2025-11-26 21:21:55,718 - INFO - 2025-11-26T21:21:55.718771 | 0 mW | under_attack=0
2025-11-26 21:21:56,749 - INFO - 2025-11-26T21:21:56.749448 | 0 mW | under_attack=0
2025-11-26 21:21:57,782 - INFO - 2025-11-26T21:21:57.782826 | 0 mW | under_attack=0
2025-11-26 21:21:58,814 - INFO - 2025-11-26T21:21:58.811825 | 0 mW | under_attack=0
2025-11-26 21:21:59,859 - INFO - 2025-11-26T21:21:59.859594 | 0 mW | under_attack=0
2025-11-26 21:22:00,889 - INFO - 2025-11-26T21:22:00.889714 | 0 mW | under_attack=0
2025-11-26 21:22:01,932 - INFO - 2025-11-26T21:22:01.932205 | 0 mW | under_attack=0
2025-11-26 21:22:02,965 - INFO - 2025-11-26T21:22:02.965093 | 0 mW | under_attack=0
2025-11-26 21:22:04,004 - INFO - 2025-11-26T21:22:04.004520 | 0 mW | under_attack=0
2025-11-26 21:22:05,034 - INFO - 2025-11-26T21:22:05.034094 | 0 mW | under_attack=0
2025-11-26 21:22:06,063 - INFO - 2025-11-26T21:22:06.063158 | 0 mW | under_attack=0
2025-11-26 21:22:07,092 - INFO - 2025-11-26T21:22:07.092434 | 0 mW | under_attack=0
2025-11-26 21:22:08,123 - INFO - 2025-11-26T21:22:08.123577 | 0 mW | under_attack=0
2025-11-26 21:22:09,153 - INFO - 2025-11-26T21:22:09.153859 | 0 mW | under_attack=0
2025-11-26 21:22:10,201 - INFO - 2025-11-26T21:22:10.200905 | 0 mW | under_attack=0
2025-11-26 21:22:11,270 - INFO - 2025-11-26T21:22:11.269894 | 0 mW | under_attack=0
2025-11-26 21:22:12,303 - INFO - 2025-11-26T21:22:12.303052 | 0 mW | under_attack=0
2025-11-26 21:22:13,332 - INFO - 2025-11-26T21:22:13.332246 | 0 mW | under_attack=0
2025-11-26 21:22:14,365 - INFO - 2025-11-26T21:22:14.364896 | 0 mW | under_attack=0
2025-11-26 21:22:15,401 - INFO - 2025-11-26T21:22:15.401632 | 0 mW | under_attack=0
2025-11-26 21:22:16,447 - INFO - 2025-11-26T21:22:16.446956 | 0 mW | under_attack=0
2025-11-26 21:22:17,475 - INFO - 2025-11-26T21:22:17.475852 | 0 mW | under_attack=0
2025-11-26 21:22:18,523 - INFO - 2025-11-26T21:22:18.523413 | 0 mW | under_attack=0
2025-11-26 21:22:19,552 - INFO - 2025-11-26T21:22:19.552567 | 0 mW | under_attack=0
2025-11-26 21:22:20,582 - INFO - 2025-11-26T21:22:20.582245 | 0 mW | under_attack=0
2025-11-26 21:22:21,611 - INFO - 2025-11-26T21:22:21.611312 | 0 mW | under_attack=0
2025-11-26 21:22:22,644 - INFO - 2025-11-26T21:22:22.644730 | 0 mW | under_attack=0
2025-11-26 21:22:23,673 - INFO - 2025-11-26T21:22:23.673606 | 0 mW | under_attack=0
2025-11-26 21:22:24,708 - INFO - 2025-11-26T21:22:24.708233 | 0 mW | under_attack=0
2025-11-26 21:22:25,738 - INFO - 2025-11-26T21:22:25.737926 | 0 mW | under_attack=0
2025-11-26 21:22:26,767 - INFO - 2025-11-26T21:22:26.767124 | 0 mW | under_attack=0
2025-11-26 21:22:27,813 - INFO - 2025-11-26T21:22:27.813441 | 0 mW | under_attack=0
2025-11-26 21:22:28,844 - INFO - 2025-11-26T21:22:28.844423 | 0 mW | under_attack=0
2025-11-26 21:22:29,889 - INFO - 2025-11-26T21:22:29.889105 | 0 mW | under_attack=0
2025-11-26 21:22:30,918 - INFO - 2025-11-26T21:22:30.918536 | 0 mW | under_attack=0
2025-11-26 21:22:31,949 - INFO - 2025-11-26T21:22:31.948921 | 0 mW | under_attack=0
2025-11-26 21:22:32,979 - INFO - 2025-11-26T21:22:32.979889 | 0 mW | under_attack=0
2025-11-26 21:22:34,037 - INFO - 2025-11-26T21:22:34.037733 | 0 mW | under_attack=0
2025-11-26 21:22:35,084 - INFO - 2025-11-26T21:22:35.083991 | 0 mW | under_attack=0
2025-11-26 21:22:36,137 - INFO - 2025-11-26T21:22:36.137453 | 0 mW | under_attack=0
2025-11-26 21:22:37,167 - INFO - 2025-11-26T21:22:37.167453 | 0 mW | under_attack=0
2025-11-26 21:22:38,197 - INFO - 2025-11-26T21:22:38.196924 | 0 mW | under_attack=0
2025-11-26 21:22:39,227 - INFO - 2025-11-26T21:22:39.227213 | 0 mW | under_attack=0
2025-11-26 21:22:40,268 - INFO - 2025-11-26T21:22:40.268173 | 0 mW | under_attack=0
2025-11-26 21:22:41,298 - INFO - 2025-11-26T21:22:41.298525 | 0 mW | under_attack=0
2025-11-26 21:22:42,328 - INFO - 2025-11-26T21:22:42.328421 | 0 mW | under_attack=0
2025-11-26 21:22:43,358 - INFO - 2025-11-26T21:22:43.358026 | 0 mW | under_attack=0
2025-11-26 21:22:44,403 - INFO - 2025-11-26T21:22:44.402887 | 0 mW | under_attack=0
2025-11-26 21:22:45,432 - INFO - 2025-11-26T21:22:45.432084 | 0 mW | under_attack=0
2025-11-26 21:22:46,478 - INFO - 2025-11-26T21:22:46.478338 | 0 mW | under_attack=0
2025-11-26 21:22:47,509 - INFO - 2025-11-26T21:22:47.509018 | 0 mW | under_attack=0
2025-11-26 21:22:48,538 - INFO - 2025-11-26T21:22:48.538311 | 0 mW | under_attack=0
2025-11-26 21:22:49,568 - INFO - 2025-11-26T21:22:49.567943 | 0 mW | under_attack=0
2025-11-26 21:22:50,599 - INFO - 2025-11-26T21:22:50.599782 | 0 mW | under_attack=0
2025-11-26 21:22:51,635 - INFO - 2025-11-26T21:22:51.634890 | 0 mW | under_attack=0
2025-11-26 21:22:52,664 - INFO - 2025-11-26T21:22:52.664374 | 0 mW | under_attack=0
2025-11-26 21:22:53,693 - INFO - 2025-11-26T21:22:53.693561 | 0 mW | under_attack=0
2025-11-26 21:22:54,744 - INFO - 2025-11-26T21:22:54.744676 | 0 mW | under_attack=0
2025-11-26 21:22:55,774 - INFO - 2025-11-26T21:22:55.773935 | 0 mW | under_attack=0
2025-11-26 21:22:56,818 - INFO - 2025-11-26T21:22:56.818118 | 0 mW | under_attack=0
2025-11-26 21:22:57,849 - INFO - 2025-11-26T21:22:57.849147 | 0 mW | under_attack=0
2025-11-26 21:22:58,880 - INFO - 2025-11-26T21:22:58.880774 | 0 mW | under_attack=0
2025-11-26 21:22:59,911 - INFO - 2025-11-26T21:22:59.911612 | 0 mW | under_attack=0
2025-11-26 21:23:00,943 - INFO - 2025-11-26T21:23:00.943645 | 0 mW | under_attack=0
2025-11-26 21:23:01,972 - INFO - 2025-11-26T21:23:01.972626 | 0 mW | under_attack=0
2025-11-26 21:23:03,004 - INFO - 2025-11-26T21:23:03.003954 | 0 mW | under_attack=0
2025-11-26 21:23:04,045 - INFO - 2025-11-26T21:23:04.045125 | 0 mW | under_attack=0
2025-11-26 21:23:05,085 - INFO - 2025-11-26T21:23:05.085129 | 0 mW | under_attack=0
2025-11-26 21:23:06,115 - INFO - 2025-11-26T21:23:06.115419 | 0 mW | under_attack=0
2025-11-26 21:23:07,163 - INFO - 2025-11-26T21:23:07.163094 | 0 mW | under_attack=0
2025-11-26 21:23:08,193 - INFO - 2025-11-26T21:23:08.193135 | 0 mW | under_attack=0
2025-11-26 21:23:09,222 - INFO - 2025-11-26T21:23:09.222775 | 0 mW | under_attack=0
2025-11-26 21:23:10,257 - INFO - 2025-11-26T21:23:10.257343 | 0 mW | under_attack=0
2025-11-26 21:23:11,287 - INFO - 2025-11-26T21:23:11.287154 | 0 mW | under_attack=0
2025-11-26 21:23:12,316 - INFO - 2025-11-26T21:23:12.316251 | 0 mW | under_attack=0
2025-11-26 21:23:13,355 - INFO - 2025-11-26T21:23:13.355070 | 0 mW | under_attack=0
2025-11-26 21:23:14,384 - INFO - 2025-11-26T21:23:14.384180 | 0 mW | under_attack=0
2025-11-26 21:23:15,429 - INFO - 2025-11-26T21:23:15.429309 | 0 mW | under_attack=0
