2025-11-26 18:34:45,441 - INFO - loaded macs {'mac': '04:17:b6:55:13:3a', 'plug_mac': 'ac:15:a2:46:9B:90', 'pi_mac': 'd8:3a:dd:15:42:93'}
2025-11-26 18:35:13,248 - INFO - loaded macs {'mac': '04:17:b6:55:13:3a', 'plug_mac': 'ac:15:a2:46:9b:90', 'pi_mac': 'd8:3a:dd:15:42:93'}
2025-11-26 18:38:36,152 - INFO - loaded macs {'mac': '04:17:b6:55:13:3a', 'plug_mac': 'ac:15:a2:46:9b:90', 'pi_mac': 'd8:3a:dd:15:42:93'}
2025-11-26 19:00:01,338 - INFO - loaded macs {'mac': '04:17:b6:55:13:3a', 'plug_mac': 'ac:15:a2:46:9b:90', 'pi_mac': 'd8:3a:dd:15:42:93'}
2025-11-26 19:01:24,260 - INFO - loaded macs {'mac': '04:17:b6:55:13:3a', 'plug_mac': 'ac:15:a2:46:9b:90', 'pi_mac': 'd8:3a:dd:15:42:93'}
2025-11-26 19:04:24,287 - INFO - loaded macs {'mac': '04:17:b6:55:13:3a', 'plug_mac': 'ac:15:a2:46:9b:90', 'pi_mac': 'd8:3a:dd:15:42:93'}
2025-11-26 21:08:43,585 - INFO - loaded macs {'mac': '04:17:b6:55:13:3a', 'plug_mac': 'ac:15:a2:46:9e:d2', 'pi_mac': 'd8:3a:dd:15:42:93'}
2025-11-26 21:12:53,620 - INFO - loaded macs {'mac': '04:17:b6:55:13:3a', 'plug_mac': '30:de:4b:4d:82:ae', 'pi_mac': 'd8:3a:dd:15:42:93'}
2025-11-26 21:12:54,590 - INFO - experiment config {'modes': ['idle', 'idle_attack'], 'device_label': 'eufy133a', 'attacks': ['syn_flood', 'icmp_flood', 'port_scan', 'os_fingerprint'], 'tapo_email': 'iotlabucl@gmail.com', 'tapo_password': 'IoTlabUCL', 'pi_user': 'pi4', 'device_folder': 'eufy133a', 'pcap_dir': '/data/disk1/powerguard/new', 'interval': 1, 'settle_time': 60, 'duration': 2400, 'log_path': 'logs/eufy133a.log', 'mac_address': '04:17:b6:55:13:3a', 'plug_mac': '30:de:4b:4d:82:ae', 'pi_mac': 'd8:3a:dd:15:42:93', 'plug_ip': '192.168.40.120', 'pi_ip': '10.10.0.201', 'device_ip': '10.10.0.161'}
2025-11-26 21:12:54,590 - INFO - starting idle monitoring
2025-11-26 21:12:54,793 - INFO - [START] Power logging: eufy133a/idle
2025-11-26 21:12:54,840 - INFO - 2025-11-26T21:12:54.840470 | 8051 mW | under_attack=0
2025-11-26 21:13:20,749 - INFO - 2025-11-26T21:13:20.749393 | 7848 mW | under_attack=0
2025-11-26 21:13:21,788 - INFO - 2025-11-26T21:13:21.788462 | 7848 mW | under_attack=0
2025-11-26 21:13:22,818 - INFO - 2025-11-26T21:13:22.818051 | 6947 mW | under_attack=0
2025-11-26 21:13:23,864 - INFO - 2025-11-26T21:13:23.864809 | 6947 mW | under_attack=0
2025-11-26 21:13:24,895 - INFO - 2025-11-26T21:13:24.895123 | 7898 mW | under_attack=0
2025-11-26 21:13:25,938 - INFO - 2025-11-26T21:13:25.938725 | 7898 mW | under_attack=0
2025-11-26 21:13:26,990 - INFO - 2025-11-26T21:13:26.990706 | 7878 mW | under_attack=0
2025-11-26 21:13:28,021 - INFO - 2025-11-26T21:13:28.021613 | 7878 mW | under_attack=0
2025-11-26 21:13:29,051 - INFO - 2025-11-26T21:13:29.051383 | 7809 mW | under_attack=0
2025-11-26 21:13:30,091 - INFO - 2025-11-26T21:13:30.091469 | 7809 mW | under_attack=0
2025-11-26 21:13:31,135 - INFO - 2025-11-26T21:13:31.135126 | 7732 mW | under_attack=0
2025-11-26 21:13:32,164 - INFO - 2025-11-26T21:13:32.164030 | 7732 mW | under_attack=0
2025-11-26 21:13:33,208 - INFO - 2025-11-26T21:13:33.208275 | 7931 mW | under_attack=0
2025-11-26 21:13:34,237 - INFO - 2025-11-26T21:13:34.236950 | 7931 mW | under_attack=0
2025-11-26 21:13:35,267 - INFO - 2025-11-26T21:13:35.267299 | 7728 mW | under_attack=0
2025-11-26 21:13:36,301 - INFO - 2025-11-26T21:13:36.300925 | 7728 mW | under_attack=0
2025-11-26 21:13:37,331 - INFO - 2025-11-26T21:13:37.331326 | 7777 mW | under_attack=0
2025-11-26 21:13:38,359 - INFO - 2025-11-26T21:13:38.359356 | 7777 mW | under_attack=0
2025-11-26 21:13:39,393 - INFO - 2025-11-26T21:13:39.392879 | 7819 mW | under_attack=0
2025-11-26 21:13:40,424 - INFO - 2025-11-26T21:13:40.424544 | 7819 mW | under_attack=0
2025-11-26 21:13:41,452 - INFO - 2025-11-26T21:13:41.452827 | 7734 mW | under_attack=0
2025-11-26 21:13:42,482 - INFO - 2025-11-26T21:13:42.482174 | 7734 mW | under_attack=0
2025-11-26 21:13:43,525 - INFO - 2025-11-26T21:13:43.525631 | 7740 mW | under_attack=0
2025-11-26 21:13:44,554 - INFO - 2025-11-26T21:13:44.553878 | 7740 mW | under_attack=0
2025-11-26 21:13:45,601 - INFO - 2025-11-26T21:13:45.601418 | 7787 mW | under_attack=0
2025-11-26 21:13:46,631 - INFO - 2025-11-26T21:13:46.630989 | 7787 mW | under_attack=0
2025-11-26 21:13:47,667 - INFO - 2025-11-26T21:13:47.667399 | 7742 mW | under_attack=0
2025-11-26 21:13:48,701 - INFO - 2025-11-26T21:13:48.701479 | 7728 mW | under_attack=0
2025-11-26 21:13:49,734 - INFO - 2025-11-26T21:13:49.733959 | 7728 mW | under_attack=0
2025-11-26 21:13:50,763 - INFO - 2025-11-26T21:13:50.763139 | 7752 mW | under_attack=0
2025-11-26 21:13:51,793 - INFO - 2025-11-26T21:13:51.793298 | 7752 mW | under_attack=0
2025-11-26 21:13:52,821 - INFO - 2025-11-26T21:13:52.821522 | 7718 mW | under_attack=0
2025-11-26 21:13:53,868 - INFO - 2025-11-26T21:13:53.868005 | 7718 mW | under_attack=0
2025-11-26 21:13:54,896 - INFO - 2025-11-26T21:13:54.896139 | 7643 mW | under_attack=0
2025-11-26 21:13:55,944 - INFO - 2025-11-26T21:13:55.944149 | 7643 mW | under_attack=0
2025-11-26 21:13:56,973 - INFO - 2025-11-26T21:13:56.972930 | 7764 mW | under_attack=0
2025-11-26 21:13:58,003 - INFO - 2025-11-26T21:13:58.003487 | 7764 mW | under_attack=0
2025-11-26 21:13:59,032 - INFO - 2025-11-26T21:13:59.032398 | 7707 mW | under_attack=0
2025-11-26 21:14:00,063 - INFO - 2025-11-26T21:14:00.063275 | 7707 mW | under_attack=0
2025-11-26 21:14:01,092 - INFO - 2025-11-26T21:14:01.092471 | 7714 mW | under_attack=0
2025-11-26 21:14:02,131 - INFO - 2025-11-26T21:14:02.131616 | 7714 mW | under_attack=0
2025-11-26 21:14:03,160 - INFO - 2025-11-26T21:14:03.159939 | 7710 mW | under_attack=0
2025-11-26 21:14:04,188 - INFO - 2025-11-26T21:14:04.188535 | 7710 mW | under_attack=0
2025-11-26 21:14:05,238 - INFO - 2025-11-26T21:14:05.238231 | 7683 mW | under_attack=0
2025-11-26 21:14:06,283 - INFO - 2025-11-26T21:14:06.283051 | 7683 mW | under_attack=0
2025-11-26 21:14:07,344 - INFO - 2025-11-26T21:14:07.343931 | 7758 mW | under_attack=0
2025-11-26 21:14:08,377 - INFO - 2025-11-26T21:14:08.377349 | 7758 mW | under_attack=0
2025-11-26 21:14:09,432 - INFO - 2025-11-26T21:14:09.432823 | 7715 mW | under_attack=0
2025-11-26 21:14:10,461 - INFO - 2025-11-26T21:14:10.461050 | 7715 mW | under_attack=0
2025-11-26 21:14:11,505 - INFO - 2025-11-26T21:14:11.505513 | 7806 mW | under_attack=0
2025-11-26 21:14:12,549 - INFO - 2025-11-26T21:14:12.549534 | 7806 mW | under_attack=0
2025-11-26 21:14:13,577 - INFO - 2025-11-26T21:14:13.577500 | 7725 mW | under_attack=0
2025-11-26 21:14:14,620 - INFO - 2025-11-26T21:14:14.620212 | 7725 mW | under_attack=0
2025-11-26 21:14:15,648 - INFO - 2025-11-26T21:14:15.648401 | 7740 mW | under_attack=0
2025-11-26 21:14:16,676 - INFO - 2025-11-26T21:14:16.676416 | 7740 mW | under_attack=0
2025-11-26 21:14:17,727 - INFO - 2025-11-26T21:14:17.727256 | 7665 mW | under_attack=0
2025-11-26 21:14:18,755 - INFO - 2025-11-26T21:14:18.755517 | 7772 mW | under_attack=0
2025-11-26 21:14:19,801 - INFO - 2025-11-26T21:14:19.800954 | 7772 mW | under_attack=0
2025-11-26 21:14:20,829 - INFO - 2025-11-26T21:14:20.829795 | 7653 mW | under_attack=0
2025-11-26 21:14:21,858 - INFO - 2025-11-26T21:14:21.858145 | 7653 mW | under_attack=0
2025-11-26 21:14:22,892 - INFO - 2025-11-26T21:14:22.891939 | 6635 mW | under_attack=0
2025-11-26 21:14:23,922 - INFO - 2025-11-26T21:14:23.921940 | 6635 mW | under_attack=0
2025-11-26 21:14:24,960 - INFO - 2025-11-26T21:14:24.960428 | 7674 mW | under_attack=0
2025-11-26 21:14:25,990 - INFO - 2025-11-26T21:14:25.990285 | 7674 mW | under_attack=0
2025-11-26 21:14:27,051 - INFO - 2025-11-26T21:14:27.051524 | 7704 mW | under_attack=0
2025-11-26 21:14:28,093 - INFO - 2025-11-26T21:14:28.093633 | 7704 mW | under_attack=0
2025-11-26 21:14:29,123 - INFO - 2025-11-26T21:14:29.123345 | 7637 mW | under_attack=0
2025-11-26 21:14:30,160 - INFO - 2025-11-26T21:14:30.160593 | 7637 mW | under_attack=0
2025-11-26 21:14:31,192 - INFO - 2025-11-26T21:14:31.192393 | 7543 mW | under_attack=0
2025-11-26 21:14:32,222 - INFO - 2025-11-26T21:14:32.222264 | 7543 mW | under_attack=0
2025-11-26 21:14:33,259 - INFO - 2025-11-26T21:14:33.259215 | 7673 mW | under_attack=0
2025-11-26 21:14:34,290 - INFO - 2025-11-26T21:14:34.290577 | 7673 mW | under_attack=0
2025-11-26 21:14:35,319 - INFO - 2025-11-26T21:14:35.318941 | 7652 mW | under_attack=0
2025-11-26 21:14:36,363 - INFO - 2025-11-26T21:14:36.363865 | 7652 mW | under_attack=0
2025-11-26 21:14:37,421 - INFO - 2025-11-26T21:14:37.421646 | 7596 mW | under_attack=0
2025-11-26 21:14:38,463 - INFO - 2025-11-26T21:14:38.463308 | 7596 mW | under_attack=0
2025-11-26 21:14:39,493 - INFO - 2025-11-26T21:14:39.493510 | 7671 mW | under_attack=0
2025-11-26 21:14:40,524 - INFO - 2025-11-26T21:14:40.524350 | 7671 mW | under_attack=0
2025-11-26 21:14:41,567 - INFO - 2025-11-26T21:14:41.567179 | 7621 mW | under_attack=0
2025-11-26 21:14:42,617 - INFO - 2025-11-26T21:14:42.617628 | 7621 mW | under_attack=0
2025-11-26 21:14:43,659 - INFO - 2025-11-26T21:14:43.659698 | 7618 mW | under_attack=0
2025-11-26 21:14:44,690 - INFO - 2025-11-26T21:14:44.690768 | 7618 mW | under_attack=0
2025-11-26 21:14:45,719 - INFO - 2025-11-26T21:14:45.719386 | 7642 mW | under_attack=0
2025-11-26 21:14:46,750 - INFO - 2025-11-26T21:14:46.750474 | 7699 mW | under_attack=0
2025-11-26 21:14:47,781 - INFO - 2025-11-26T21:14:47.781662 | 7699 mW | under_attack=0
2025-11-26 21:14:48,810 - INFO - 2025-11-26T21:14:48.810265 | 7612 mW | under_attack=0
2025-11-26 21:14:49,839 - INFO - 2025-11-26T21:14:49.839401 | 7612 mW | under_attack=0
2025-11-26 21:14:50,875 - INFO - 2025-11-26T21:14:50.875464 | 7625 mW | under_attack=0
2025-11-26 21:14:51,904 - INFO - 2025-11-26T21:14:51.904671 | 7625 mW | under_attack=0
2025-11-26 21:14:52,932 - INFO - 2025-11-26T21:14:52.932802 | 7655 mW | under_attack=0
2025-11-26 21:14:53,980 - INFO - 2025-11-26T21:14:53.980104 | 7655 mW | under_attack=0
2025-11-26 21:14:55,026 - INFO - 2025-11-26T21:14:55.026084 | 7631 mW | under_attack=0
2025-11-26 21:14:56,054 - INFO - 2025-11-26T21:14:56.054106 | 7631 mW | under_attack=0
2025-11-26 21:14:57,082 - INFO - 2025-11-26T21:14:57.082775 | 7591 mW | under_attack=0
2025-11-26 21:14:58,119 - INFO - 2025-11-26T21:14:58.119380 | 7591 mW | under_attack=0
2025-11-26 21:14:59,147 - INFO - 2025-11-26T21:14:59.147854 | 7628 mW | under_attack=0
2025-11-26 21:15:00,189 - INFO - 2025-11-26T21:15:00.189757 | 7628 mW | under_attack=0
2025-11-26 21:15:01,218 - INFO - 2025-11-26T21:15:01.218710 | 7585 mW | under_attack=0
2025-11-26 21:15:02,247 - INFO - 2025-11-26T21:15:02.247609 | 7585 mW | under_attack=0
2025-11-26 21:15:03,294 - INFO - 2025-11-26T21:15:03.294553 | 7545 mW | under_attack=0
2025-11-26 21:15:04,323 - INFO - 2025-11-26T21:15:04.322879 | 7545 mW | under_attack=0
2025-11-26 21:15:05,370 - INFO - 2025-11-26T21:15:05.370198 | 7638 mW | under_attack=0
2025-11-26 21:15:06,398 - INFO - 2025-11-26T21:15:06.398808 | 7638 mW | under_attack=0
2025-11-26 21:15:07,428 - INFO - 2025-11-26T21:15:07.428735 | 7556 mW | under_attack=0
2025-11-26 21:15:08,457 - INFO - 2025-11-26T21:15:08.457628 | 7556 mW | under_attack=0
2025-11-26 21:15:09,491 - INFO - 2025-11-26T21:15:09.491449 | 7609 mW | under_attack=0
2025-11-26 21:15:10,521 - INFO - 2025-11-26T21:15:10.520953 | 7609 mW | under_attack=0
2025-11-26 21:15:11,551 - INFO - 2025-11-26T21:15:11.550944 | 7604 mW | under_attack=0
2025-11-26 21:15:12,595 - INFO - 2025-11-26T21:15:12.595224 | 7604 mW | under_attack=0
2025-11-26 21:15:13,643 - INFO - 2025-11-26T21:15:13.643785 | 7587 mW | under_attack=0
2025-11-26 21:15:14,686 - INFO - 2025-11-26T21:15:14.686034 | 7587 mW | under_attack=0
2025-11-26 21:15:15,716 - INFO - 2025-11-26T21:15:15.715915 | 7558 mW | under_attack=0
2025-11-26 21:15:16,746 - INFO - 2025-11-26T21:15:16.746782 | 7532 mW | under_attack=0
2025-11-26 21:15:17,779 - INFO - 2025-11-26T21:15:17.778893 | 7532 mW | under_attack=0
2025-11-26 21:15:18,809 - INFO - 2025-11-26T21:15:18.809043 | 7510 mW | under_attack=0
2025-11-26 21:15:19,851 - INFO - 2025-11-26T21:15:19.851262 | 7510 mW | under_attack=0
2025-11-26 21:15:20,882 - INFO - 2025-11-26T21:15:20.882643 | 7521 mW | under_attack=0
2025-11-26 21:15:21,932 - INFO - 2025-11-26T21:15:21.932230 | 7521 mW | under_attack=0
2025-11-26 21:15:22,962 - INFO - 2025-11-26T21:15:22.961910 | 6549 mW | under_attack=0
2025-11-26 21:15:24,006 - INFO - 2025-11-26T21:15:24.006475 | 6549 mW | under_attack=0
2025-11-26 21:15:25,036 - INFO - 2025-11-26T21:15:25.036739 | 7540 mW | under_attack=0
2025-11-26 21:15:26,065 - INFO - 2025-11-26T21:15:26.064897 | 7540 mW | under_attack=0
2025-11-26 21:15:27,106 - INFO - 2025-11-26T21:15:27.106777 | 7579 mW | under_attack=0
2025-11-26 21:15:28,136 - INFO - 2025-11-26T21:15:28.136285 | 7579 mW | under_attack=0
2025-11-26 21:15:29,165 - INFO - 2025-11-26T21:15:29.164883 | 7596 mW | under_attack=0
2025-11-26 21:15:30,194 - INFO - 2025-11-26T21:15:30.194489 | 7596 mW | under_attack=0
2025-11-26 21:15:31,226 - INFO - 2025-11-26T21:15:31.226426 | 7506 mW | under_attack=0
2025-11-26 21:15:32,254 - INFO - 2025-11-26T21:15:32.254776 | 7506 mW | under_attack=0
2025-11-26 21:15:33,298 - INFO - 2025-11-26T21:15:33.298507 | 7570 mW | under_attack=0
2025-11-26 21:15:34,326 - INFO - 2025-11-26T21:15:34.326789 | 7570 mW | under_attack=0
2025-11-26 21:15:35,373 - INFO - 2025-11-26T21:15:35.373047 | 7595 mW | under_attack=0
2025-11-26 21:15:36,402 - INFO - 2025-11-26T21:15:36.402432 | 7595 mW | under_attack=0
2025-11-26 21:15:37,430 - INFO - 2025-11-26T21:15:37.430413 | 7479 mW | under_attack=0
2025-11-26 21:15:38,470 - INFO - 2025-11-26T21:15:38.470229 | 7479 mW | under_attack=0
2025-11-26 21:15:39,500 - INFO - 2025-11-26T21:15:39.500838 | 7461 mW | under_attack=0
2025-11-26 21:15:40,529 - INFO - 2025-11-26T21:15:40.529585 | 7461 mW | under_attack=0
2025-11-26 21:15:41,557 - INFO - 2025-11-26T21:15:41.557544 | 7643 mW | under_attack=0
2025-11-26 21:15:42,585 - INFO - 2025-11-26T21:15:42.585142 | 7643 mW | under_attack=0
2025-11-26 21:15:43,641 - INFO - 2025-11-26T21:15:43.640877 | 7518 mW | under_attack=0
2025-11-26 21:15:44,675 - INFO - 2025-11-26T21:15:44.675713 | 7518 mW | under_attack=0
2025-11-26 21:15:45,719 - INFO - 2025-11-26T21:15:45.719536 | 7478 mW | under_attack=0
2025-11-26 21:15:46,747 - INFO - 2025-11-26T21:15:46.747429 | 7479 mW | under_attack=0
2025-11-26 21:15:47,777 - INFO - 2025-11-26T21:15:47.776928 | 7479 mW | under_attack=0
2025-11-26 21:15:48,806 - INFO - 2025-11-26T21:15:48.806185 | 7519 mW | under_attack=0
2025-11-26 21:15:49,836 - INFO - 2025-11-26T21:15:49.836000 | 7519 mW | under_attack=0
2025-11-26 21:15:50,866 - INFO - 2025-11-26T21:15:50.866081 | 7609 mW | under_attack=0
2025-11-26 21:15:51,894 - INFO - 2025-11-26T21:15:51.894514 | 7609 mW | under_attack=0
2025-11-26 21:15:52,934 - INFO - 2025-11-26T21:15:52.934726 | 7625 mW | under_attack=0
2025-11-26 21:15:53,965 - INFO - 2025-11-26T21:15:53.965225 | 7625 mW | under_attack=0
2025-11-26 21:15:55,007 - INFO - 2025-11-26T21:15:55.007730 | 7679 mW | under_attack=0
2025-11-26 21:15:56,038 - INFO - 2025-11-26T21:15:56.038087 | 7679 mW | under_attack=0
2025-11-26 21:15:57,088 - INFO - 2025-11-26T21:15:57.088570 | 7562 mW | under_attack=0
2025-11-26 21:15:58,124 - INFO - 2025-11-26T21:15:58.124513 | 7562 mW | under_attack=0
2025-11-26 21:15:59,162 - INFO - 2025-11-26T21:15:59.162588 | 7530 mW | under_attack=0
2025-11-26 21:16:00,194 - INFO - 2025-11-26T21:16:00.194170 | 7530 mW | under_attack=0
2025-11-26 21:16:01,223 - INFO - 2025-11-26T21:16:01.223490 | 7434 mW | under_attack=0
2025-11-26 21:16:02,253 - INFO - 2025-11-26T21:16:02.253688 | 7434 mW | under_attack=0
2025-11-26 21:16:03,282 - INFO - 2025-11-26T21:16:03.282045 | 7476 mW | under_attack=0
2025-11-26 21:16:04,326 - INFO - 2025-11-26T21:16:04.326297 | 7476 mW | under_attack=0
2025-11-26 21:16:05,354 - INFO - 2025-11-26T21:16:05.354374 | 7466 mW | under_attack=0
2025-11-26 21:16:06,399 - INFO - 2025-11-26T21:16:06.399295 | 7466 mW | under_attack=0
2025-11-26 21:16:07,428 - INFO - 2025-11-26T21:16:07.428158 | 7550 mW | under_attack=0
2025-11-26 21:16:08,457 - INFO - 2025-11-26T21:16:08.457010 | 7550 mW | under_attack=0
2025-11-26 21:16:09,492 - INFO - 2025-11-26T21:16:09.492246 | 7512 mW | under_attack=0
2025-11-26 21:16:10,520 - INFO - 2025-11-26T21:16:10.520763 | 7512 mW | under_attack=0
2025-11-26 21:16:11,552 - INFO - 2025-11-26T21:16:11.552153 | 7613 mW | under_attack=0
2025-11-26 21:16:12,582 - INFO - 2025-11-26T21:16:12.582349 | 7613 mW | under_attack=0
2025-11-26 21:16:13,610 - INFO - 2025-11-26T21:16:13.610197 | 7515 mW | under_attack=0
2025-11-26 21:16:14,640 - INFO - 2025-11-26T21:16:14.640134 | 7515 mW | under_attack=0
2025-11-26 21:16:15,670 - INFO - 2025-11-26T21:16:15.670677 | 7580 mW | under_attack=0
2025-11-26 21:16:16,699 - INFO - 2025-11-26T21:16:16.699392 | 7580 mW | under_attack=0
2025-11-26 21:16:17,740 - INFO - 2025-11-26T21:16:17.740234 | 7578 mW | under_attack=0
2025-11-26 21:16:18,768 - INFO - 2025-11-26T21:16:18.768037 | 7523 mW | under_attack=0
2025-11-26 21:16:19,814 - INFO - 2025-11-26T21:16:19.814518 | 7523 mW | under_attack=0
2025-11-26 21:16:20,842 - INFO - 2025-11-26T21:16:20.842382 | 7659 mW | under_attack=0
2025-11-26 21:16:21,871 - INFO - 2025-11-26T21:16:21.871320 | 7659 mW | under_attack=0
2025-11-26 21:16:22,907 - INFO - 2025-11-26T21:16:22.907605 | 6651 mW | under_attack=0
2025-11-26 21:16:23,937 - INFO - 2025-11-26T21:16:23.937195 | 6651 mW | under_attack=0
2025-11-26 21:16:24,965 - INFO - 2025-11-26T21:16:24.965374 | 7515 mW | under_attack=0
2025-11-26 21:16:25,995 - INFO - 2025-11-26T21:16:25.994954 | 7515 mW | under_attack=0
2025-11-26 21:16:27,023 - INFO - 2025-11-26T21:16:27.023462 | 7591 mW | under_attack=0
2025-11-26 21:16:28,050 - INFO - 2025-11-26T21:16:28.050795 | 7591 mW | under_attack=0
2025-11-26 21:16:29,085 - INFO - 2025-11-26T21:16:29.085625 | 7605 mW | under_attack=0
2025-11-26 21:16:30,128 - INFO - 2025-11-26T21:16:30.128465 | 7605 mW | under_attack=0
2025-11-26 21:16:31,179 - INFO - 2025-11-26T21:16:31.179275 | 7617 mW | under_attack=0
2025-11-26 21:16:32,209 - INFO - 2025-11-26T21:16:32.209786 | 7617 mW | under_attack=0
2025-11-26 21:16:33,237 - INFO - 2025-11-26T21:16:33.237450 | 7458 mW | under_attack=0
2025-11-26 21:16:34,275 - INFO - 2025-11-26T21:16:34.275100 | 7458 mW | under_attack=0
2025-11-26 21:16:35,303 - INFO - 2025-11-26T21:16:35.303490 | 7462 mW | under_attack=0
2025-11-26 21:16:36,333 - INFO - 2025-11-26T21:16:36.333530 | 7462 mW | under_attack=0
2025-11-26 21:16:37,376 - INFO - 2025-11-26T21:16:37.376389 | 7562 mW | under_attack=0
2025-11-26 21:16:38,406 - INFO - 2025-11-26T21:16:38.406169 | 7562 mW | under_attack=0
2025-11-26 21:16:39,450 - INFO - 2025-11-26T21:16:39.450278 | 7556 mW | under_attack=0
2025-11-26 21:16:40,498 - INFO - 2025-11-26T21:16:40.498274 | 7556 mW | under_attack=0
2025-11-26 21:16:41,527 - INFO - 2025-11-26T21:16:41.527368 | 7419 mW | under_attack=0
2025-11-26 21:16:42,558 - INFO - 2025-11-26T21:16:42.558261 | 7419 mW | under_attack=0
