2025-11-26 17:16:22,782 - INFO - loaded macs {'mac': 'b8:16:5f:ef:fb:58', 'plug_mac': 'ac:15:a2:46:9e:82', 'pi_mac': 'd8:3a:dd:17:22:30'}
2025-11-26 17:16:24,337 - INFO - experiment config {'modes': ['idle_attack', 'idle'], 'device_label': 'LGtv', 'attacks': ['syn_flood', 'icmp_flood', 'port_scan', 'os_fingerprint'], 'tapo_email': 'iotlabucl@gmail.com', 'tapo_password': 'IoTlabUCL', 'pi_user': 'pi', 'device_folder': 'LGtv', 'pcap_dir': '/data/disk1/powerguard/new', 'interval': 1, 'settle_time': 60, 'duration': 2400, 'log_path': 'logs/LGtv.log', 'mac_address': 'b8:16:5f:ef:fb:58', 'plug_mac': 'ac:15:a2:46:9e:82', 'pi_mac': 'd8:3a:dd:17:22:30', 'plug_ip': '192.168.40.125', 'pi_ip': '10.10.0.106', 'device_ip': '10.10.0.211'}
2025-11-26 17:16:24,337 - INFO - starting idle monitoring
2025-11-26 17:16:24,538 - INFO - [START] Power logging: LGtv/idle
2025-11-26 17:16:24,567 - INFO - 2025-11-26T17:16:24.567637 | 29860 mW | under_attack=0
2025-11-26 17:16:55,662 - INFO - 2025-11-26T17:16:55.662619 | 29791 mW | under_attack=0
2025-11-26 17:16:56,706 - INFO - 2025-11-26T17:16:56.706675 | 29881 mW | under_attack=0
2025-11-26 17:16:57,738 - INFO - 2025-11-26T17:16:57.738110 | 29896 mW | under_attack=0
2025-11-26 17:16:58,767 - INFO - 2025-11-26T17:16:58.767575 | 29875 mW | under_attack=0
2025-11-26 17:16:59,800 - INFO - 2025-11-26T17:16:59.800289 | 29843 mW | under_attack=0
2025-11-26 17:17:00,830 - INFO - 2025-11-26T17:17:00.829924 | 29879 mW | under_attack=0
2025-11-26 17:17:01,859 - INFO - 2025-11-26T17:17:01.859528 | 29843 mW | under_attack=0
2025-11-26 17:17:02,905 - INFO - 2025-11-26T17:17:02.905833 | 29908 mW | under_attack=0
2025-11-26 17:17:03,934 - INFO - 2025-11-26T17:17:03.934783 | 29808 mW | under_attack=0
2025-11-26 17:17:04,979 - INFO - 2025-11-26T17:17:04.979838 | 29817 mW | under_attack=0
2025-11-26 17:17:06,012 - INFO - 2025-11-26T17:17:06.012825 | 29789 mW | under_attack=0
2025-11-26 17:17:07,070 - INFO - 2025-11-26T17:17:07.070842 | 29910 mW | under_attack=0
2025-11-26 17:17:08,100 - INFO - 2025-11-26T17:17:08.100212 | 29931 mW | under_attack=0
2025-11-26 17:17:09,130 - INFO - 2025-11-26T17:17:09.130192 | 29871 mW | under_attack=0
2025-11-26 17:17:10,177 - INFO - 2025-11-26T17:17:10.177771 | 29902 mW | under_attack=0
2025-11-26 17:17:11,209 - INFO - 2025-11-26T17:17:11.209876 | 29825 mW | under_attack=0
2025-11-26 17:17:12,256 - INFO - 2025-11-26T17:17:12.256286 | 29857 mW | under_attack=0
2025-11-26 17:17:13,286 - INFO - 2025-11-26T17:17:13.286502 | 29848 mW | under_attack=0
2025-11-26 17:17:14,315 - INFO - 2025-11-26T17:17:14.315567 | 29806 mW | under_attack=0
2025-11-26 17:17:15,345 - INFO - 2025-11-26T17:17:15.345426 | 29865 mW | under_attack=0
2025-11-26 17:17:16,374 - INFO - 2025-11-26T17:17:16.374602 | 29936 mW | under_attack=0
2025-11-26 17:17:17,409 - INFO - 2025-11-26T17:17:17.409248 | 29854 mW | under_attack=0
2025-11-26 17:17:18,439 - INFO - 2025-11-26T17:17:18.439367 | 29819 mW | under_attack=0
2025-11-26 17:17:19,469 - INFO - 2025-11-26T17:17:19.469623 | 29888 mW | under_attack=0
2025-11-26 17:17:20,519 - INFO - 2025-11-26T17:17:20.519859 | 29888 mW | under_attack=0
2025-11-26 17:17:21,551 - INFO - 2025-11-26T17:17:21.551041 | 29877 mW | under_attack=0
2025-11-26 17:17:22,595 - INFO - 2025-11-26T17:17:22.595012 | 29834 mW | under_attack=0
2025-11-26 17:17:23,625 - INFO - 2025-11-26T17:17:23.624900 | 29906 mW | under_attack=0
2025-11-26 17:17:24,662 - INFO - 2025-11-26T17:17:24.662474 | 29924 mW | under_attack=0
2025-11-26 17:17:25,692 - INFO - 2025-11-26T17:17:25.692572 | 29867 mW | under_attack=0
2025-11-26 17:17:26,723 - INFO - 2025-11-26T17:17:26.723357 | 29826 mW | under_attack=0
2025-11-26 17:17:27,753 - INFO - 2025-11-26T17:17:27.753225 | 29824 mW | under_attack=0
2025-11-26 17:17:28,783 - INFO - 2025-11-26T17:17:28.783729 | 30041 mW | under_attack=0
2025-11-26 17:17:29,837 - INFO - 2025-11-26T17:17:29.837502 | 29894 mW | under_attack=0
2025-11-26 17:17:30,867 - INFO - 2025-11-26T17:17:30.867561 | 29833 mW | under_attack=0
2025-11-26 17:17:31,912 - INFO - 2025-11-26T17:17:31.912437 | 29895 mW | under_attack=0
2025-11-26 17:17:32,944 - INFO - 2025-11-26T17:17:32.944610 | 29833 mW | under_attack=0
2025-11-26 17:17:33,976 - INFO - 2025-11-26T17:17:33.976111 | 29802 mW | under_attack=0
2025-11-26 17:17:35,005 - INFO - 2025-11-26T17:17:35.005124 | 29899 mW | under_attack=0
2025-11-26 17:17:36,035 - INFO - 2025-11-26T17:17:36.034945 | 29834 mW | under_attack=0
2025-11-26 17:17:37,064 - INFO - 2025-11-26T17:17:37.064576 | 29901 mW | under_attack=0
2025-11-26 17:17:38,094 - INFO - 2025-11-26T17:17:38.094059 | 29851 mW | under_attack=0
2025-11-26 17:17:39,130 - INFO - 2025-11-26T17:17:39.130410 | 29920 mW | under_attack=0
2025-11-26 17:17:40,160 - INFO - 2025-11-26T17:17:40.160767 | 29869 mW | under_attack=0
2025-11-26 17:17:41,202 - INFO - 2025-11-26T17:17:41.202544 | 29888 mW | under_attack=0
2025-11-26 17:17:42,234 - INFO - 2025-11-26T17:17:42.234123 | 29754 mW | under_attack=0
2025-11-26 17:17:43,278 - INFO - 2025-11-26T17:17:43.278075 | 29775 mW | under_attack=0
2025-11-26 17:17:44,309 - INFO - 2025-11-26T17:17:44.309590 | 29897 mW | under_attack=0
2025-11-26 17:17:45,339 - INFO - 2025-11-26T17:17:45.339347 | 29826 mW | under_attack=0
2025-11-26 17:17:46,368 - INFO - 2025-11-26T17:17:46.368526 | 29825 mW | under_attack=0
2025-11-26 17:17:47,400 - INFO - 2025-11-26T17:17:47.400172 | 29845 mW | under_attack=0
2025-11-26 17:17:48,439 - INFO - 2025-11-26T17:17:48.439157 | 29832 mW | under_attack=0
2025-11-26 17:17:49,471 - INFO - 2025-11-26T17:17:49.471120 | 29930 mW | under_attack=0
2025-11-26 17:17:50,501 - INFO - 2025-11-26T17:17:50.501265 | 29830 mW | under_attack=0
2025-11-26 17:17:51,544 - INFO - 2025-11-26T17:17:51.544015 | 29799 mW | under_attack=0
2025-11-26 17:17:52,574 - INFO - 2025-11-26T17:17:52.574708 | 29939 mW | under_attack=0
2025-11-26 17:17:53,625 - INFO - 2025-11-26T17:17:53.625757 | 29869 mW | under_attack=0
2025-11-26 17:17:54,656 - INFO - 2025-11-26T17:17:54.656732 | 29857 mW | under_attack=0
2025-11-26 17:17:55,686 - INFO - 2025-11-26T17:17:55.686874 | 29850 mW | under_attack=0
2025-11-26 17:17:56,721 - INFO - 2025-11-26T17:17:56.721242 | 29909 mW | under_attack=0
2025-11-26 17:17:57,799 - INFO - 2025-11-26T17:17:57.799614 | 29842 mW | under_attack=0
2025-11-26 17:17:58,843 - INFO - 2025-11-26T17:17:58.843020 | 29858 mW | under_attack=0
2025-11-26 17:17:59,872 - INFO - 2025-11-26T17:17:59.872516 | 29816 mW | under_attack=0
2025-11-26 17:18:00,904 - INFO - 2025-11-26T17:18:00.904678 | 29804 mW | under_attack=0
2025-11-26 17:18:01,933 - INFO - 2025-11-26T17:18:01.933701 | 29882 mW | under_attack=0
2025-11-26 17:18:02,964 - INFO - 2025-11-26T17:18:02.964249 | 29789 mW | under_attack=0
2025-11-26 17:18:03,993 - INFO - 2025-11-26T17:18:03.993683 | 29887 mW | under_attack=0
2025-11-26 17:18:05,027 - INFO - 2025-11-26T17:18:05.027401 | 29832 mW | under_attack=0
2025-11-26 17:18:06,056 - INFO - 2025-11-26T17:18:06.056703 | 29828 mW | under_attack=0
2025-11-26 17:18:07,086 - INFO - 2025-11-26T17:18:07.086271 | 29851 mW | under_attack=0
2025-11-26 17:18:08,115 - INFO - 2025-11-26T17:18:08.115237 | 29849 mW | under_attack=0
2025-11-26 17:18:09,159 - INFO - 2025-11-26T17:18:09.159559 | 29991 mW | under_attack=0
2025-11-26 17:18:10,191 - INFO - 2025-11-26T17:18:10.191364 | 29798 mW | under_attack=0
2025-11-26 17:18:11,235 - INFO - 2025-11-26T17:18:11.235341 | 29930 mW | under_attack=0
2025-11-26 17:18:12,265 - INFO - 2025-11-26T17:18:12.265066 | 29831 mW | under_attack=0
2025-11-26 17:18:13,295 - INFO - 2025-11-26T17:18:13.295275 | 29820 mW | under_attack=0
2025-11-26 17:18:14,324 - INFO - 2025-11-26T17:18:14.324377 | 29864 mW | under_attack=0
2025-11-26 17:18:15,364 - INFO - 2025-11-26T17:18:15.364704 | 29830 mW | under_attack=0
2025-11-26 17:18:16,394 - INFO - 2025-11-26T17:18:16.393981 | 29937 mW | under_attack=0
2025-11-26 17:18:17,424 - INFO - 2025-11-26T17:18:17.424647 | 29908 mW | under_attack=0
2025-11-26 17:18:18,478 - INFO - 2025-11-26T17:18:18.478497 | 29896 mW | under_attack=0
2025-11-26 17:18:19,510 - INFO - 2025-11-26T17:18:19.510167 | 29955 mW | under_attack=0
2025-11-26 17:18:20,551 - INFO - 2025-11-26T17:18:20.551359 | 29810 mW | under_attack=0
2025-11-26 17:18:21,583 - INFO - 2025-11-26T17:18:21.583737 | 29817 mW | under_attack=0
2025-11-26 17:18:22,613 - INFO - 2025-11-26T17:18:22.613391 | 29816 mW | under_attack=0
2025-11-26 17:18:23,642 - INFO - 2025-11-26T17:18:23.642762 | 29924 mW | under_attack=0
2025-11-26 17:18:24,673 - INFO - 2025-11-26T17:18:24.673013 | 30048 mW | under_attack=0
2025-11-26 17:18:25,702 - INFO - 2025-11-26T17:18:25.702417 | 30088 mW | under_attack=0
2025-11-26 17:18:26,732 - INFO - 2025-11-26T17:18:26.732153 | 29874 mW | under_attack=0
2025-11-26 17:18:27,775 - INFO - 2025-11-26T17:18:27.775535 | 29851 mW | under_attack=0
2025-11-26 17:18:28,871 - INFO - 2025-11-26T17:18:28.871451 | 29935 mW | under_attack=0
2025-11-26 17:18:29,902 - INFO - 2025-11-26T17:18:29.902428 | 29880 mW | under_attack=0
2025-11-26 17:18:30,933 - INFO - 2025-11-26T17:18:30.933334 | 29831 mW | under_attack=0
2025-11-26 17:18:31,963 - INFO - 2025-11-26T17:18:31.963387 | 29876 mW | under_attack=0
2025-11-26 17:18:32,993 - INFO - 2025-11-26T17:18:32.993326 | 29849 mW | under_attack=0
2025-11-26 17:18:34,023 - INFO - 2025-11-26T17:18:34.022943 | 29813 mW | under_attack=0
2025-11-26 17:18:35,063 - INFO - 2025-11-26T17:18:35.063872 | 29867 mW | under_attack=0
2025-11-26 17:18:36,093 - INFO - 2025-11-26T17:18:36.093373 | 29810 mW | under_attack=0
2025-11-26 17:18:37,150 - INFO - 2025-11-26T17:18:37.150085 | 29919 mW | under_attack=0
2025-11-26 17:18:38,183 - INFO - 2025-11-26T17:18:38.183130 | 29878 mW | under_attack=0
2025-11-26 17:18:39,223 - INFO - 2025-11-26T17:18:39.223077 | 29826 mW | under_attack=0
2025-11-26 17:18:40,267 - INFO - 2025-11-26T17:18:40.267162 | 29897 mW | under_attack=0
2025-11-26 17:18:41,314 - INFO - 2025-11-26T17:18:41.313909 | 29895 mW | under_attack=0
2025-11-26 17:18:42,346 - INFO - 2025-11-26T17:18:42.346485 | 29898 mW | under_attack=0
2025-11-26 17:18:43,389 - INFO - 2025-11-26T17:18:43.388950 | 29879 mW | under_attack=0
2025-11-26 17:18:44,420 - INFO - 2025-11-26T17:18:44.420150 | 29838 mW | under_attack=0
2025-11-26 17:18:45,451 - INFO - 2025-11-26T17:18:45.451548 | 29885 mW | under_attack=0
2025-11-26 17:18:46,492 - INFO - 2025-11-26T17:18:46.492204 | 29936 mW | under_attack=0
2025-11-26 17:18:47,524 - INFO - 2025-11-26T17:18:47.524008 | 29875 mW | under_attack=0
2025-11-26 17:18:48,554 - INFO - 2025-11-26T17:18:48.553894 | 29896 mW | under_attack=0
2025-11-26 17:18:49,606 - INFO - 2025-11-26T17:18:49.606552 | 29856 mW | under_attack=0
2025-11-26 17:18:50,636 - INFO - 2025-11-26T17:18:50.636240 | 29975 mW | under_attack=0
2025-11-26 17:18:51,680 - INFO - 2025-11-26T17:18:51.680565 | 29963 mW | under_attack=0
2025-11-26 17:18:52,714 - INFO - 2025-11-26T17:18:52.714399 | 29886 mW | under_attack=0
2025-11-26 17:18:53,745 - INFO - 2025-11-26T17:18:53.745867 | 29936 mW | under_attack=0
2025-11-26 17:18:54,775 - INFO - 2025-11-26T17:18:54.775467 | 29862 mW | under_attack=0
2025-11-26 17:18:55,805 - INFO - 2025-11-26T17:18:55.805652 | 29790 mW | under_attack=0
2025-11-26 17:18:56,835 - INFO - 2025-11-26T17:18:56.835086 | 29962 mW | under_attack=0
2025-11-26 17:18:57,863 - INFO - 2025-11-26T17:18:57.863854 | 29892 mW | under_attack=0
2025-11-26 17:18:58,903 - INFO - 2025-11-26T17:18:58.903289 | 29807 mW | under_attack=0
2025-11-26 17:18:59,949 - INFO - 2025-11-26T17:18:59.949571 | 29900 mW | under_attack=0
2025-11-26 17:19:00,982 - INFO - 2025-11-26T17:19:00.982025 | 29855 mW | under_attack=0
2025-11-26 17:19:02,025 - INFO - 2025-11-26T17:19:02.025047 | 29942 mW | under_attack=0
2025-11-26 17:19:03,057 - INFO - 2025-11-26T17:19:03.057010 | 29918 mW | under_attack=0
2025-11-26 17:19:04,086 - INFO - 2025-11-26T17:19:04.086250 | 29809 mW | under_attack=0
2025-11-26 17:19:05,116 - INFO - 2025-11-26T17:19:05.116339 | 29784 mW | under_attack=0
2025-11-26 17:19:06,146 - INFO - 2025-11-26T17:19:06.146150 | 29889 mW | under_attack=0
2025-11-26 17:19:07,187 - INFO - 2025-11-26T17:19:07.187454 | 29824 mW | under_attack=0
2025-11-26 17:19:08,217 - INFO - 2025-11-26T17:19:08.217395 | 29874 mW | under_attack=0
2025-11-26 17:19:09,247 - INFO - 2025-11-26T17:19:09.247258 | 29891 mW | under_attack=0
2025-11-26 17:19:10,293 - INFO - 2025-11-26T17:19:10.293229 | 29932 mW | under_attack=0
2025-11-26 17:19:11,342 - INFO - 2025-11-26T17:19:11.342695 | 29895 mW | under_attack=0
2025-11-26 17:19:12,372 - INFO - 2025-11-26T17:19:12.372142 | 29881 mW | under_attack=0
2025-11-26 17:19:13,416 - INFO - 2025-11-26T17:19:13.416539 | 29848 mW | under_attack=0
2025-11-26 17:19:14,445 - INFO - 2025-11-26T17:19:14.445683 | 29898 mW | under_attack=0
2025-11-26 17:19:15,477 - INFO - 2025-11-26T17:19:15.477099 | 29890 mW | under_attack=0
2025-11-26 17:19:16,518 - INFO - 2025-11-26T17:19:16.518159 | 29912 mW | under_attack=0
2025-11-26 17:19:17,563 - INFO - 2025-11-26T17:19:17.563606 | 29839 mW | under_attack=0
2025-11-26 17:19:18,593 - INFO - 2025-11-26T17:19:18.593050 | 29748 mW | under_attack=0
2025-11-26 17:19:19,636 - INFO - 2025-11-26T17:19:19.636717 | 29889 mW | under_attack=0
2025-11-26 17:19:20,673 - INFO - 2025-11-26T17:19:20.673349 | 29952 mW | under_attack=0
2025-11-26 17:19:21,703 - INFO - 2025-11-26T17:19:21.703209 | 29926 mW | under_attack=0
2025-11-26 17:19:22,734 - INFO - 2025-11-26T17:19:22.733946 | 29990 mW | under_attack=0
2025-11-26 17:19:23,763 - INFO - 2025-11-26T17:19:23.763742 | 29801 mW | under_attack=0
2025-11-26 17:19:24,795 - INFO - 2025-11-26T17:19:24.795418 | 29877 mW | under_attack=0
2025-11-26 17:19:25,826 - INFO - 2025-11-26T17:19:25.826314 | 29823 mW | under_attack=0
2025-11-26 17:19:26,857 - INFO - 2025-11-26T17:19:26.857307 | 29825 mW | under_attack=0
2025-11-26 17:19:27,886 - INFO - 2025-11-26T17:19:27.886432 | 29859 mW | under_attack=0
2025-11-26 17:19:28,933 - INFO - 2025-11-26T17:19:28.933330 | 30096 mW | under_attack=0
2025-11-26 17:19:29,980 - INFO - 2025-11-26T17:19:29.980659 | 29790 mW | under_attack=0
2025-11-26 17:19:31,011 - INFO - 2025-11-26T17:19:31.011777 | 29945 mW | under_attack=0
2025-11-26 17:19:32,043 - INFO - 2025-11-26T17:19:32.043429 | 29868 mW | under_attack=0
2025-11-26 17:19:33,073 - INFO - 2025-11-26T17:19:33.073591 | 29908 mW | under_attack=0
2025-11-26 17:19:34,102 - INFO - 2025-11-26T17:19:34.102817 | 29860 mW | under_attack=0
2025-11-26 17:19:35,151 - INFO - 2025-11-26T17:19:35.151798 | 29810 mW | under_attack=0
2025-11-26 17:19:36,181 - INFO - 2025-11-26T17:19:36.181195 | 29832 mW | under_attack=0
2025-11-26 17:19:37,220 - INFO - 2025-11-26T17:19:37.220670 | 29850 mW | under_attack=0
2025-11-26 17:19:38,249 - INFO - 2025-11-26T17:19:38.249812 | 29904 mW | under_attack=0
2025-11-26 17:19:39,309 - INFO - 2025-11-26T17:19:39.309546 | 29810 mW | under_attack=0
2025-11-26 17:19:40,346 - INFO - 2025-11-26T17:19:40.346821 | 29894 mW | under_attack=0
2025-11-26 17:19:41,376 - INFO - 2025-11-26T17:19:41.376824 | 29791 mW | under_attack=0
2025-11-26 17:19:42,408 - INFO - 2025-11-26T17:19:42.407914 | 29783 mW | under_attack=0
2025-11-26 17:19:43,469 - INFO - 2025-11-26T17:19:43.469155 | 29800 mW | under_attack=0
2025-11-26 17:19:44,499 - INFO - 2025-11-26T17:19:44.499642 | 29762 mW | under_attack=0
2025-11-26 17:19:45,544 - INFO - 2025-11-26T17:19:45.544700 | 29822 mW | under_attack=0
2025-11-26 17:19:46,576 - INFO - 2025-11-26T17:19:46.576633 | 29764 mW | under_attack=0
2025-11-26 17:19:47,606 - INFO - 2025-11-26T17:19:47.606285 | 29886 mW | under_attack=0
2025-11-26 17:19:48,636 - INFO - 2025-11-26T17:19:48.635951 | 29931 mW | under_attack=0
2025-11-26 17:19:49,666 - INFO - 2025-11-26T17:19:49.666620 | 29879 mW | under_attack=0
2025-11-26 17:19:50,698 - INFO - 2025-11-26T17:19:50.698404 | 29748 mW | under_attack=0
2025-11-26 17:19:51,728 - INFO - 2025-11-26T17:19:51.728246 | 29819 mW | under_attack=0
2025-11-26 17:19:52,760 - INFO - 2025-11-26T17:19:52.760226 | 29904 mW | under_attack=0
2025-11-26 17:19:53,789 - INFO - 2025-11-26T17:19:53.789322 | 29900 mW | under_attack=0
2025-11-26 17:19:54,835 - INFO - 2025-11-26T17:19:54.835787 | 29955 mW | under_attack=0
2025-11-26 17:19:55,866 - INFO - 2025-11-26T17:19:55.866527 | 29849 mW | under_attack=0
2025-11-26 17:19:56,913 - INFO - 2025-11-26T17:19:56.913470 | 29834 mW | under_attack=0
2025-11-26 17:19:57,942 - INFO - 2025-11-26T17:19:57.942817 | 29857 mW | under_attack=0
2025-11-26 17:19:58,973 - INFO - 2025-11-26T17:19:58.973881 | 29838 mW | under_attack=0
2025-11-26 17:20:00,003 - INFO - 2025-11-26T17:20:00.003168 | 29896 mW | under_attack=0
2025-11-26 17:20:01,034 - INFO - 2025-11-26T17:20:01.034613 | 29877 mW | under_attack=0
2025-11-26 17:20:02,070 - INFO - 2025-11-26T17:20:02.070079 | 29884 mW | under_attack=0
2025-11-26 17:20:03,100 - INFO - 2025-11-26T17:20:03.099987 | 29871 mW | under_attack=0
2025-11-26 17:20:04,129 - INFO - 2025-11-26T17:20:04.129253 | 29791 mW | under_attack=0
2025-11-26 17:20:05,177 - INFO - 2025-11-26T17:20:05.177787 | 29778 mW | under_attack=0
2025-11-26 17:20:06,211 - INFO - 2025-11-26T17:20:06.211513 | 29881 mW | under_attack=0
2025-11-26 17:20:07,251 - INFO - 2025-11-26T17:20:07.251847 | 29809 mW | under_attack=0
2025-11-26 17:20:08,282 - INFO - 2025-11-26T17:20:08.281933 | 29779 mW | under_attack=0
2025-11-26 17:20:09,312 - INFO - 2025-11-26T17:20:09.311941 | 29797 mW | under_attack=0
2025-11-26 17:20:10,341 - INFO - 2025-11-26T17:20:10.341001 | 29835 mW | under_attack=0
2025-11-26 17:20:11,376 - INFO - 2025-11-26T17:20:11.376734 | 29900 mW | under_attack=0
2025-11-26 17:20:12,407 - INFO - 2025-11-26T17:20:12.407769 | 29872 mW | under_attack=0
2025-11-26 17:20:13,438 - INFO - 2025-11-26T17:20:13.438715 | 29845 mW | under_attack=0
2025-11-26 17:20:14,496 - INFO - 2025-11-26T17:20:14.496293 | 29756 mW | under_attack=0
2025-11-26 17:20:15,524 - INFO - 2025-11-26T17:20:15.524678 | 29858 mW | under_attack=0
2025-11-26 17:20:16,580 - INFO - 2025-11-26T17:20:16.580111 | 29851 mW | under_attack=0
2025-11-26 17:20:17,610 - INFO - 2025-11-26T17:20:17.610459 | 29883 mW | under_attack=0
2025-11-26 17:20:18,640 - INFO - 2025-11-26T17:20:18.640496 | 29830 mW | under_attack=0
2025-11-26 17:20:19,683 - INFO - 2025-11-26T17:20:19.683017 | 29773 mW | under_attack=0
2025-11-26 17:20:20,716 - INFO - 2025-11-26T17:20:20.716699 | 29855 mW | under_attack=0
2025-11-26 17:20:21,746 - INFO - 2025-11-26T17:20:21.746207 | 29837 mW | under_attack=0
2025-11-26 17:20:22,790 - INFO - 2025-11-26T17:20:22.790520 | 29885 mW | under_attack=0
2025-11-26 17:20:23,819 - INFO - 2025-11-26T17:20:23.819657 | 29808 mW | under_attack=0
2025-11-26 17:20:24,867 - INFO - 2025-11-26T17:20:24.867172 | 29897 mW | under_attack=0
2025-11-26 17:20:25,899 - INFO - 2025-11-26T17:20:25.899557 | 29909 mW | under_attack=0
2025-11-26 17:20:26,930 - INFO - 2025-11-26T17:20:26.930100 | 29867 mW | under_attack=0
2025-11-26 17:20:27,960 - INFO - 2025-11-26T17:20:27.960078 | 29823 mW | under_attack=0
2025-11-26 17:20:28,992 - INFO - 2025-11-26T17:20:28.992170 | 29914 mW | under_attack=0
2025-11-26 17:20:30,022 - INFO - 2025-11-26T17:20:30.022277 | 29873 mW | under_attack=0
2025-11-26 17:20:31,051 - INFO - 2025-11-26T17:20:31.051477 | 29822 mW | under_attack=0
2025-11-26 17:20:32,108 - INFO - 2025-11-26T17:20:32.108831 | 29874 mW | under_attack=0
2025-11-26 17:20:33,138 - INFO - 2025-11-26T17:20:33.138525 | 29815 mW | under_attack=0
2025-11-26 17:20:34,195 - INFO - 2025-11-26T17:20:34.195535 | 29775 mW | under_attack=0
2025-11-26 17:20:35,225 - INFO - 2025-11-26T17:20:35.225858 | 29789 mW | under_attack=0
2025-11-26 17:20:36,255 - INFO - 2025-11-26T17:20:36.255103 | 29857 mW | under_attack=0
2025-11-26 17:20:37,299 - INFO - 2025-11-26T17:20:37.299700 | 29816 mW | under_attack=0
2025-11-26 17:20:38,329 - INFO - 2025-11-26T17:20:38.329183 | 29875 mW | under_attack=0
2025-11-26 17:20:39,358 - INFO - 2025-11-26T17:20:39.358822 | 29817 mW | under_attack=0
2025-11-26 17:20:40,403 - INFO - 2025-11-26T17:20:40.403324 | 29888 mW | under_attack=0
