2025-11-25 20:08:43,891 - INFO - loaded macs {'mac': '54:60:09:6f:32:84', 'plug_mac': 'ac:15:a2:4c:d0:d0', 'pi_mac': 'd8:3a:dd:17:23:ef'}
2025-11-25 20:09:00,157 - INFO - experiment config {'modes': ['idle_attack', 'idle'], 'device_label': 'Googlehome', 'attacks': ['syn_flood', 'icmp_flood', 'port_scan', 'os_fingerprint'], 'tapo_email': 'iotlabucl@gmail.com', 'tapo_password': 'IoTlabUCL', 'pi_user': 'yuanyuan', 'device_folder': 'googlehome', 'pcap_dir': '/data/disk1/powerguard/new', 'interval': 1, 'settle_time': 60, 'duration': 2400, 'log_path': 'googlehome.log', 'mac_address': '54:60:09:6f:32:84', 'plug_mac': 'ac:15:a2:4c:d0:d0', 'pi_mac': 'd8:3a:dd:17:23:ef', 'plug_ip': '192.168.40.137', 'pi_ip': '10.10.0.197', 'device_ip': '10.10.0.203'}
2025-11-25 20:09:00,158 - INFO - starting idle monitoring
2025-11-25 20:09:00,358 - INFO - [START] Power logging: googlehome/idle
2025-11-25 20:09:00,388 - INFO - 2025-11-25T20:09:00.388484 | 2156 mW | under_attack=0
2025-11-25 20:09:17,290 - INFO - 2025-11-25T20:09:17.290717 | 2138 mW | under_attack=0
2025-11-25 20:09:18,322 - INFO - 2025-11-25T20:09:18.322165 | 2138 mW | under_attack=0
2025-11-25 20:09:19,356 - INFO - 2025-11-25T20:09:19.356206 | 2132 mW | under_attack=0
2025-11-25 20:09:20,500 - INFO - 2025-11-25T20:09:20.499916 | 2132 mW | under_attack=0
2025-11-25 20:09:21,556 - INFO - 2025-11-25T20:09:21.556206 | 2096 mW | under_attack=0
2025-11-25 20:09:22,590 - INFO - 2025-11-25T20:09:22.590164 | 2096 mW | under_attack=0
2025-11-25 20:09:23,641 - INFO - 2025-11-25T20:09:23.641416 | 2085 mW | under_attack=0
2025-11-25 20:09:24,747 - INFO - 2025-11-25T20:09:24.747671 | 2190 mW | under_attack=0
2025-11-25 20:09:25,786 - INFO - 2025-11-25T20:09:25.786213 | 2190 mW | under_attack=0
2025-11-25 20:09:26,815 - INFO - 2025-11-25T20:09:26.815333 | 2059 mW | under_attack=0
2025-11-25 20:09:27,844 - INFO - 2025-11-25T20:09:27.844173 | 2059 mW | under_attack=0
2025-11-25 20:09:28,874 - INFO - 2025-11-25T20:09:28.874192 | 2064 mW | under_attack=0
2025-11-25 20:09:29,905 - INFO - 2025-11-25T20:09:29.904895 | 2064 mW | under_attack=0
2025-11-25 20:09:30,933 - INFO - 2025-11-25T20:09:30.933365 | 2103 mW | under_attack=0
2025-11-25 20:09:31,960 - INFO - 2025-11-25T20:09:31.960322 | 2103 mW | under_attack=0
2025-11-25 20:09:33,014 - INFO - 2025-11-25T20:09:33.014210 | 2141 mW | under_attack=0
2025-11-25 20:09:34,083 - INFO - 2025-11-25T20:09:34.083079 | 2141 mW | under_attack=0
2025-11-25 20:09:35,113 - INFO - 2025-11-25T20:09:35.113241 | 2152 mW | under_attack=0
2025-11-25 20:09:36,142 - INFO - 2025-11-25T20:09:36.142786 | 2152 mW | under_attack=0
2025-11-25 20:09:37,209 - INFO - 2025-11-25T20:09:37.209283 | 2097 mW | under_attack=0
2025-11-25 20:09:38,237 - INFO - 2025-11-25T20:09:38.237481 | 2097 mW | under_attack=0
2025-11-25 20:09:39,284 - INFO - 2025-11-25T20:09:39.284267 | 2009 mW | under_attack=0
2025-11-25 20:09:40,312 - INFO - 2025-11-25T20:09:40.312793 | 2009 mW | under_attack=0
2025-11-25 20:09:41,343 - INFO - 2025-11-25T20:09:41.343149 | 2126 mW | under_attack=0
2025-11-25 20:09:42,383 - INFO - 2025-11-25T20:09:42.383631 | 2126 mW | under_attack=0
2025-11-25 20:09:43,412 - INFO - 2025-11-25T20:09:43.412047 | 2098 mW | under_attack=0
2025-11-25 20:09:44,440 - INFO - 2025-11-25T20:09:44.440779 | 2098 mW | under_attack=0
2025-11-25 20:09:45,471 - INFO - 2025-11-25T20:09:45.471762 | 2120 mW | under_attack=0
2025-11-25 20:09:46,510 - INFO - 2025-11-25T20:09:46.510153 | 2120 mW | under_attack=0
2025-11-25 20:09:47,550 - INFO - 2025-11-25T20:09:47.550353 | 2097 mW | under_attack=0
2025-11-25 20:09:48,579 - INFO - 2025-11-25T20:09:48.579133 | 2097 mW | under_attack=0
2025-11-25 20:09:49,627 - INFO - 2025-11-25T20:09:49.627327 | 2025 mW | under_attack=0
2025-11-25 20:09:50,657 - INFO - 2025-11-25T20:09:50.657492 | 2121 mW | under_attack=0
2025-11-25 20:09:51,685 - INFO - 2025-11-25T20:09:51.685607 | 2121 mW | under_attack=0
2025-11-25 20:09:52,715 - INFO - 2025-11-25T20:09:52.715164 | 2094 mW | under_attack=0
2025-11-25 20:09:53,767 - INFO - 2025-11-25T20:09:53.767036 | 2094 mW | under_attack=0
2025-11-25 20:09:54,795 - INFO - 2025-11-25T20:09:54.795105 | 2102 mW | under_attack=0
2025-11-25 20:09:55,825 - INFO - 2025-11-25T20:09:55.825102 | 2102 mW | under_attack=0
2025-11-25 20:09:56,870 - INFO - 2025-11-25T20:09:56.870180 | 2064 mW | under_attack=0
2025-11-25 20:09:57,902 - INFO - 2025-11-25T20:09:57.902393 | 2064 mW | under_attack=0
2025-11-25 20:09:58,942 - INFO - 2025-11-25T20:09:58.942591 | 2100 mW | under_attack=0
2025-11-25 20:09:59,970 - INFO - 2025-11-25T20:09:59.970701 | 2100 mW | under_attack=0
2025-11-25 20:10:01,016 - INFO - 2025-11-25T20:10:01.016634 | 2156 mW | under_attack=0
2025-11-25 20:10:02,045 - INFO - 2025-11-25T20:10:02.045048 | 2156 mW | under_attack=0
2025-11-25 20:10:03,074 - INFO - 2025-11-25T20:10:03.074204 | 2073 mW | under_attack=0
2025-11-25 20:10:04,102 - INFO - 2025-11-25T20:10:04.102414 | 2073 mW | under_attack=0
2025-11-25 20:10:05,132 - INFO - 2025-11-25T20:10:05.132515 | 2124 mW | under_attack=0
2025-11-25 20:10:06,191 - INFO - 2025-11-25T20:10:06.191693 | 2124 mW | under_attack=0
2025-11-25 20:10:07,240 - INFO - 2025-11-25T20:10:07.240468 | 2106 mW | under_attack=0
2025-11-25 20:10:08,268 - INFO - 2025-11-25T20:10:08.268815 | 2106 mW | under_attack=0
2025-11-25 20:10:09,333 - INFO - 2025-11-25T20:10:09.333107 | 2149 mW | under_attack=0
2025-11-25 20:10:10,362 - INFO - 2025-11-25T20:10:10.362219 | 2149 mW | under_attack=0
2025-11-25 20:10:11,409 - INFO - 2025-11-25T20:10:11.409732 | 2022 mW | under_attack=0
2025-11-25 20:10:12,437 - INFO - 2025-11-25T20:10:12.437472 | 2022 mW | under_attack=0
2025-11-25 20:10:13,488 - INFO - 2025-11-25T20:10:13.487938 | 2082 mW | under_attack=0
2025-11-25 20:10:14,530 - INFO - 2025-11-25T20:10:14.530675 | 2082 mW | under_attack=0
2025-11-25 20:10:15,572 - INFO - 2025-11-25T20:10:15.572161 | 2089 mW | under_attack=0
2025-11-25 20:10:16,602 - INFO - 2025-11-25T20:10:16.602539 | 2089 mW | under_attack=0
2025-11-25 20:10:17,637 - INFO - 2025-11-25T20:10:17.637440 | 2093 mW | under_attack=0
2025-11-25 20:10:18,681 - INFO - 2025-11-25T20:10:18.681560 | 2030 mW | under_attack=0
2025-11-25 20:10:19,709 - INFO - 2025-11-25T20:10:19.709353 | 2030 mW | under_attack=0
2025-11-25 20:10:20,755 - INFO - 2025-11-25T20:10:20.755235 | 2197 mW | under_attack=0
2025-11-25 20:10:21,791 - INFO - 2025-11-25T20:10:21.790919 | 2197 mW | under_attack=0
2025-11-25 20:10:22,819 - INFO - 2025-11-25T20:10:22.819067 | 2198 mW | under_attack=0
2025-11-25 20:10:23,851 - INFO - 2025-11-25T20:10:23.851254 | 2198 mW | under_attack=0
2025-11-25 20:10:24,881 - INFO - 2025-11-25T20:10:24.881081 | 2101 mW | under_attack=0
2025-11-25 20:10:25,919 - INFO - 2025-11-25T20:10:25.919720 | 2101 mW | under_attack=0
2025-11-25 20:10:26,947 - INFO - 2025-11-25T20:10:26.947831 | 2179 mW | under_attack=0
2025-11-25 20:10:27,979 - INFO - 2025-11-25T20:10:27.979630 | 2179 mW | under_attack=0
2025-11-25 20:10:29,024 - INFO - 2025-11-25T20:10:29.024521 | 2102 mW | under_attack=0
2025-11-25 20:10:30,094 - INFO - 2025-11-25T20:10:30.094167 | 2102 mW | under_attack=0
2025-11-25 20:10:31,122 - INFO - 2025-11-25T20:10:31.122358 | 2025 mW | under_attack=0
2025-11-25 20:10:32,150 - INFO - 2025-11-25T20:10:32.150604 | 2025 mW | under_attack=0
2025-11-25 20:10:33,181 - INFO - 2025-11-25T20:10:33.181029 | 2010 mW | under_attack=0
2025-11-25 20:10:34,245 - INFO - 2025-11-25T20:10:34.245071 | 2010 mW | under_attack=0
2025-11-25 20:10:35,276 - INFO - 2025-11-25T20:10:35.276279 | 2081 mW | under_attack=0
2025-11-25 20:10:36,457 - INFO - 2025-11-25T20:10:36.457269 | 2081 mW | under_attack=0
2025-11-25 20:10:37,486 - INFO - 2025-11-25T20:10:37.486733 | 2141 mW | under_attack=0
2025-11-25 20:10:38,526 - INFO - 2025-11-25T20:10:38.526482 | 2141 mW | under_attack=0
2025-11-25 20:10:39,571 - INFO - 2025-11-25T20:10:39.571687 | 2089 mW | under_attack=0
2025-11-25 20:10:40,599 - INFO - 2025-11-25T20:10:40.599660 | 2089 mW | under_attack=0
2025-11-25 20:10:41,677 - INFO - 2025-11-25T20:10:41.677209 | 2131 mW | under_attack=0
2025-11-25 20:10:42,706 - INFO - 2025-11-25T20:10:42.706883 | 2129 mW | under_attack=0
2025-11-25 20:10:43,738 - INFO - 2025-11-25T20:10:43.738725 | 2129 mW | under_attack=0
2025-11-25 20:10:44,775 - INFO - 2025-11-25T20:10:44.775263 | 2046 mW | under_attack=0
2025-11-25 20:10:45,819 - INFO - 2025-11-25T20:10:45.819224 | 2046 mW | under_attack=0
2025-11-25 20:10:46,868 - INFO - 2025-11-25T20:10:46.867949 | 2052 mW | under_attack=0
2025-11-25 20:10:47,895 - INFO - 2025-11-25T20:10:47.895805 | 2052 mW | under_attack=0
2025-11-25 20:10:48,936 - INFO - 2025-11-25T20:10:48.936374 | 2122 mW | under_attack=0
2025-11-25 20:10:49,965 - INFO - 2025-11-25T20:10:49.965537 | 2122 mW | under_attack=0
2025-11-25 20:10:50,994 - INFO - 2025-11-25T20:10:50.994108 | 1977 mW | under_attack=0
2025-11-25 20:10:52,022 - INFO - 2025-11-25T20:10:52.022691 | 1977 mW | under_attack=0
2025-11-25 20:10:53,051 - INFO - 2025-11-25T20:10:53.051050 | 2052 mW | under_attack=0
2025-11-25 20:10:54,179 - INFO - 2025-11-25T20:10:54.179439 | 2052 mW | under_attack=0
2025-11-25 20:10:55,213 - INFO - 2025-11-25T20:10:55.213451 | 2169 mW | under_attack=0
2025-11-25 20:10:56,241 - INFO - 2025-11-25T20:10:56.240887 | 2169 mW | under_attack=0
2025-11-25 20:10:57,298 - INFO - 2025-11-25T20:10:57.298810 | 2121 mW | under_attack=0
2025-11-25 20:10:58,334 - INFO - 2025-11-25T20:10:58.334789 | 2121 mW | under_attack=0
2025-11-25 20:10:59,371 - INFO - 2025-11-25T20:10:59.371854 | 2066 mW | under_attack=0
2025-11-25 20:11:00,443 - INFO - 2025-11-25T20:11:00.443654 | 2066 mW | under_attack=0
2025-11-25 20:11:01,485 - INFO - 2025-11-25T20:11:01.485129 | 2124 mW | under_attack=0
2025-11-25 20:11:02,516 - INFO - 2025-11-25T20:11:02.516242 | 2124 mW | under_attack=0
2025-11-25 20:11:03,556 - INFO - 2025-11-25T20:11:03.556055 | 2099 mW | under_attack=0
2025-11-25 20:11:04,586 - INFO - 2025-11-25T20:11:04.586623 | 2099 mW | under_attack=0
2025-11-25 20:11:05,617 - INFO - 2025-11-25T20:11:05.617268 | 2107 mW | under_attack=0
2025-11-25 20:11:06,681 - INFO - 2025-11-25T20:11:06.680874 | 1980 mW | under_attack=0
2025-11-25 20:11:07,709 - INFO - 2025-11-25T20:11:07.709359 | 1980 mW | under_attack=0
2025-11-25 20:11:08,738 - INFO - 2025-11-25T20:11:08.738267 | 2080 mW | under_attack=0
2025-11-25 20:11:09,777 - INFO - 2025-11-25T20:11:09.777077 | 2080 mW | under_attack=0
2025-11-25 20:11:10,848 - INFO - 2025-11-25T20:11:10.848317 | 2029 mW | under_attack=0
2025-11-25 20:11:11,887 - INFO - 2025-11-25T20:11:11.886955 | 2029 mW | under_attack=0
2025-11-25 20:11:12,917 - INFO - 2025-11-25T20:11:12.917388 | 2057 mW | under_attack=0
2025-11-25 20:11:13,946 - INFO - 2025-11-25T20:11:13.946003 | 2057 mW | under_attack=0
2025-11-25 20:11:15,004 - INFO - 2025-11-25T20:11:15.004070 | 2060 mW | under_attack=0
2025-11-25 20:11:16,052 - INFO - 2025-11-25T20:11:16.052855 | 2060 mW | under_attack=0
2025-11-25 20:11:17,088 - INFO - 2025-11-25T20:11:17.088565 | 2141 mW | under_attack=0
2025-11-25 20:11:18,147 - INFO - 2025-11-25T20:11:18.147299 | 2141 mW | under_attack=0
2025-11-25 20:11:19,245 - INFO - 2025-11-25T20:11:19.245011 | 2086 mW | under_attack=0
2025-11-25 20:11:20,274 - INFO - 2025-11-25T20:11:20.274517 | 2086 mW | under_attack=0
2025-11-25 20:11:21,304 - INFO - 2025-11-25T20:11:21.304014 | 2067 mW | under_attack=0
2025-11-25 20:11:22,332 - INFO - 2025-11-25T20:11:22.332060 | 2067 mW | under_attack=0
2025-11-25 20:11:23,361 - INFO - 2025-11-25T20:11:23.360927 | 2116 mW | under_attack=0
2025-11-25 20:11:24,424 - INFO - 2025-11-25T20:11:24.424569 | 2116 mW | under_attack=0
2025-11-25 20:11:25,471 - INFO - 2025-11-25T20:11:25.471418 | 2095 mW | under_attack=0
2025-11-25 20:11:26,501 - INFO - 2025-11-25T20:11:26.501693 | 2095 mW | under_attack=0
2025-11-25 20:11:27,536 - INFO - 2025-11-25T20:11:27.536478 | 2068 mW | under_attack=0
2025-11-25 20:11:28,566 - INFO - 2025-11-25T20:11:28.566213 | 2068 mW | under_attack=0
2025-11-25 20:11:29,606 - INFO - 2025-11-25T20:11:29.606334 | 2095 mW | under_attack=0
2025-11-25 20:11:30,638 - INFO - 2025-11-25T20:11:30.638803 | 2095 mW | under_attack=0
2025-11-25 20:11:31,672 - INFO - 2025-11-25T20:11:31.672241 | 2058 mW | under_attack=0
2025-11-25 20:11:32,768 - INFO - 2025-11-25T20:11:32.767875 | 2075 mW | under_attack=0
2025-11-25 20:11:33,806 - INFO - 2025-11-25T20:11:33.806494 | 2075 mW | under_attack=0
2025-11-25 20:11:34,839 - INFO - 2025-11-25T20:11:34.839618 | 2122 mW | under_attack=0
2025-11-25 20:11:35,869 - INFO - 2025-11-25T20:11:35.869634 | 2122 mW | under_attack=0
2025-11-25 20:11:36,918 - INFO - 2025-11-25T20:11:36.918248 | 2115 mW | under_attack=0
2025-11-25 20:11:37,967 - INFO - 2025-11-25T20:11:37.967034 | 2115 mW | under_attack=0
2025-11-25 20:11:39,012 - INFO - 2025-11-25T20:11:39.012751 | 2024 mW | under_attack=0
2025-11-25 20:11:40,067 - INFO - 2025-11-25T20:11:40.067552 | 2024 mW | under_attack=0
2025-11-25 20:11:41,095 - INFO - 2025-11-25T20:11:41.095143 | 2054 mW | under_attack=0
2025-11-25 20:11:42,142 - INFO - 2025-11-25T20:11:42.142583 | 2054 mW | under_attack=0
2025-11-25 20:11:43,186 - INFO - 2025-11-25T20:11:43.186826 | 2080 mW | under_attack=0
2025-11-25 20:11:44,216 - INFO - 2025-11-25T20:11:44.216568 | 2080 mW | under_attack=0
2025-11-25 20:11:45,275 - INFO - 2025-11-25T20:11:45.275786 | 2201 mW | under_attack=0
2025-11-25 20:11:46,317 - INFO - 2025-11-25T20:11:46.317673 | 2201 mW | under_attack=0
2025-11-25 20:11:47,360 - INFO - 2025-11-25T20:11:47.360326 | 2118 mW | under_attack=0
2025-11-25 20:11:48,389 - INFO - 2025-11-25T20:11:48.389563 | 2118 mW | under_attack=0
2025-11-25 20:11:49,434 - INFO - 2025-11-25T20:11:49.434847 | 2068 mW | under_attack=0
2025-11-25 20:11:50,463 - INFO - 2025-11-25T20:11:50.463451 | 2068 mW | under_attack=0
2025-11-25 20:11:51,558 - INFO - 2025-11-25T20:11:51.558153 | 2047 mW | under_attack=0
2025-11-25 20:11:52,588 - INFO - 2025-11-25T20:11:52.588126 | 2047 mW | under_attack=0
2025-11-25 20:11:53,667 - INFO - 2025-11-25T20:11:53.667827 | 2068 mW | under_attack=0
2025-11-25 20:11:54,696 - INFO - 2025-11-25T20:11:54.696187 | 2152 mW | under_attack=0
2025-11-25 20:11:55,758 - INFO - 2025-11-25T20:11:55.758471 | 2152 mW | under_attack=0
2025-11-25 20:11:56,789 - INFO - 2025-11-25T20:11:56.789192 | 2137 mW | under_attack=0
2025-11-25 20:11:57,879 - INFO - 2025-11-25T20:11:57.879617 | 2137 mW | under_attack=0
2025-11-25 20:11:58,909 - INFO - 2025-11-25T20:11:58.909441 | 2117 mW | under_attack=0
2025-11-25 20:11:59,937 - INFO - 2025-11-25T20:11:59.936879 | 2117 mW | under_attack=0
2025-11-25 20:12:00,976 - INFO - 2025-11-25T20:12:00.976530 | 1987 mW | under_attack=0
2025-11-25 20:12:02,006 - INFO - 2025-11-25T20:12:02.006561 | 1987 mW | under_attack=0
2025-11-25 20:12:03,050 - INFO - 2025-11-25T20:12:03.049947 | 2072 mW | under_attack=0
2025-11-25 20:12:04,168 - INFO - 2025-11-25T20:12:04.168699 | 2072 mW | under_attack=0
2025-11-25 20:12:05,199 - INFO - 2025-11-25T20:12:05.199350 | 2067 mW | under_attack=0
2025-11-25 20:12:06,238 - INFO - 2025-11-25T20:12:06.238019 | 2067 mW | under_attack=0
2025-11-25 20:12:07,267 - INFO - 2025-11-25T20:12:07.267211 | 2109 mW | under_attack=0
2025-11-25 20:12:08,295 - INFO - 2025-11-25T20:12:08.295011 | 2109 mW | under_attack=0
2025-11-25 20:12:09,545 - INFO - 2025-11-25T20:12:09.545410 | 2111 mW | under_attack=0
2025-11-25 20:12:10,577 - INFO - 2025-11-25T20:12:10.577078 | 2111 mW | under_attack=0
2025-11-25 20:12:11,605 - INFO - 2025-11-25T20:12:11.605663 | 1826 mW | under_attack=0
2025-11-25 20:12:12,656 - INFO - 2025-11-25T20:12:12.656539 | 1826 mW | under_attack=0
2025-11-25 20:12:13,698 - INFO - 2025-11-25T20:12:13.698192 | 1696 mW | under_attack=0
2025-11-25 20:12:14,730 - INFO - 2025-11-25T20:12:14.730191 | 1696 mW | under_attack=0
2025-11-25 20:12:15,809 - INFO - 2025-11-25T20:12:15.809191 | 1787 mW | under_attack=0
2025-11-25 20:12:16,849 - INFO - 2025-11-25T20:12:16.849744 | 1787 mW | under_attack=0
2025-11-25 20:12:17,878 - INFO - 2025-11-25T20:12:17.877930 | 1787 mW | under_attack=0
2025-11-25 20:12:18,927 - INFO - 2025-11-25T20:12:18.927210 | 1719 mW | under_attack=0
2025-11-25 20:12:19,955 - INFO - 2025-11-25T20:12:19.955379 | 1719 mW | under_attack=0
2025-11-25 20:12:20,985 - INFO - 2025-11-25T20:12:20.985065 | 1719 mW | under_attack=0
2025-11-25 20:12:22,017 - INFO - 2025-11-25T20:12:22.017222 | 1771 mW | under_attack=0
2025-11-25 20:12:23,057 - INFO - 2025-11-25T20:12:23.057801 | 1771 mW | under_attack=0
2025-11-25 20:12:24,100 - INFO - 2025-11-25T20:12:24.100418 | 1771 mW | under_attack=0
2025-11-25 20:12:25,146 - INFO - 2025-11-25T20:12:25.146850 | 1842 mW | under_attack=0
2025-11-25 20:12:26,174 - INFO - 2025-11-25T20:12:26.174601 | 1842 mW | under_attack=0
2025-11-25 20:12:27,216 - INFO - 2025-11-25T20:12:27.216642 | 1842 mW | under_attack=0
2025-11-25 20:12:28,285 - INFO - 2025-11-25T20:12:28.285754 | 1769 mW | under_attack=0
2025-11-25 20:12:29,315 - INFO - 2025-11-25T20:12:29.315408 | 1769 mW | under_attack=0
2025-11-25 20:12:30,344 - INFO - 2025-11-25T20:12:30.344744 | 1769 mW | under_attack=0
2025-11-25 20:12:31,373 - INFO - 2025-11-25T20:12:31.372936 | 1727 mW | under_attack=0
2025-11-25 20:12:32,413 - INFO - 2025-11-25T20:12:32.413475 | 1727 mW | under_attack=0
2025-11-25 20:12:33,441 - INFO - 2025-11-25T20:12:33.441426 | 1727 mW | under_attack=0
2025-11-25 20:12:34,492 - INFO - 2025-11-25T20:12:34.492628 | 1738 mW | under_attack=0
2025-11-25 20:12:35,522 - INFO - 2025-11-25T20:12:35.522415 | 1738 mW | under_attack=0
2025-11-25 20:12:36,551 - INFO - 2025-11-25T20:12:36.550926 | 1738 mW | under_attack=0
2025-11-25 20:12:37,580 - INFO - 2025-11-25T20:12:37.580185 | 1708 mW | under_attack=0
2025-11-25 20:12:38,610 - INFO - 2025-11-25T20:12:38.609932 | 1708 mW | under_attack=0
2025-11-25 20:12:39,642 - INFO - 2025-11-25T20:12:39.642010 | 1708 mW | under_attack=0
2025-11-25 20:12:40,690 - INFO - 2025-11-25T20:12:40.690767 | 1733 mW | under_attack=0
2025-11-25 20:12:41,741 - INFO - 2025-11-25T20:12:41.740936 | 1733 mW | under_attack=0
2025-11-25 20:12:42,792 - INFO - 2025-11-25T20:12:42.792194 | 1756 mW | under_attack=0
2025-11-25 20:12:43,822 - INFO - 2025-11-25T20:12:43.822221 | 1756 mW | under_attack=0
2025-11-25 20:12:44,850 - INFO - 2025-11-25T20:12:44.850740 | 1756 mW | under_attack=0
2025-11-25 20:12:45,880 - INFO - 2025-11-25T20:12:45.879983 | 1707 mW | under_attack=0
2025-11-25 20:12:46,924 - INFO - 2025-11-25T20:12:46.924780 | 1707 mW | under_attack=0
2025-11-25 20:12:47,952 - INFO - 2025-11-25T20:12:47.952466 | 2036 mW | under_attack=0
2025-11-25 20:12:49,076 - INFO - 2025-11-25T20:12:49.076523 | 2036 mW | under_attack=0
2025-11-25 20:12:50,143 - INFO - 2025-11-25T20:12:50.143160 | 2099 mW | under_attack=0
2025-11-25 20:12:51,180 - INFO - 2025-11-25T20:12:51.180192 | 2099 mW | under_attack=0
2025-11-25 20:12:52,286 - INFO - 2025-11-25T20:12:52.286001 | 2043 mW | under_attack=0
2025-11-25 20:12:53,329 - INFO - 2025-11-25T20:12:53.329381 | 2043 mW | under_attack=0
2025-11-25 20:12:54,358 - INFO - 2025-11-25T20:12:54.358233 | 2135 mW | under_attack=0
2025-11-25 20:12:55,388 - INFO - 2025-11-25T20:12:55.388713 | 2135 mW | under_attack=0
2025-11-25 20:12:56,426 - INFO - 2025-11-25T20:12:56.425876 | 2113 mW | under_attack=0
2025-11-25 20:12:57,463 - INFO - 2025-11-25T20:12:57.463174 | 2113 mW | under_attack=0
2025-11-25 20:12:58,492 - INFO - 2025-11-25T20:12:58.492836 | 2078 mW | under_attack=0
2025-11-25 20:12:59,523 - INFO - 2025-11-25T20:12:59.523852 | 2078 mW | under_attack=0
2025-11-25 20:13:00,555 - INFO - 2025-11-25T20:13:00.555211 | 2070 mW | under_attack=0
2025-11-25 20:13:01,627 - INFO - 2025-11-25T20:13:01.627576 | 2070 mW | under_attack=0
2025-11-25 20:13:02,656 - INFO - 2025-11-25T20:13:02.656803 | 2134 mW | under_attack=0
2025-11-25 20:13:03,691 - INFO - 2025-11-25T20:13:03.691368 | 2109 mW | under_attack=0
2025-11-25 20:13:04,722 - INFO - 2025-11-25T20:13:04.722578 | 2109 mW | under_attack=0
2025-11-25 20:13:05,753 - INFO - 2025-11-25T20:13:05.753215 | 2087 mW | under_attack=0
2025-11-25 20:13:06,796 - INFO - 2025-11-25T20:13:06.796291 | 2087 mW | under_attack=0
2025-11-25 20:13:07,826 - INFO - 2025-11-25T20:13:07.826357 | 2124 mW | under_attack=0
2025-11-25 20:13:08,872 - INFO - 2025-11-25T20:13:08.872154 | 2124 mW | under_attack=0
2025-11-25 20:13:09,900 - INFO - 2025-11-25T20:13:09.900088 | 2143 mW | under_attack=0
2025-11-25 20:13:10,943 - INFO - 2025-11-25T20:13:10.942871 | 2143 mW | under_attack=0
2025-11-25 20:13:11,972 - INFO - 2025-11-25T20:13:11.971895 | 2098 mW | under_attack=0
2025-11-25 20:13:13,001 - INFO - 2025-11-25T20:13:13.001762 | 2098 mW | under_attack=0
2025-11-25 20:13:14,032 - INFO - 2025-11-25T20:13:14.032416 | 1983 mW | under_attack=0
2025-11-25 20:13:15,060 - INFO - 2025-11-25T20:13:15.060237 | 1983 mW | under_attack=0
2025-11-25 20:13:16,104 - INFO - 2025-11-25T20:13:16.104069 | 2113 mW | under_attack=0
2025-11-25 20:13:17,132 - INFO - 2025-11-25T20:13:17.132747 | 2113 mW | under_attack=0
2025-11-25 20:13:18,162 - INFO - 2025-11-25T20:13:18.162704 | 2113 mW | under_attack=0
